month ,day ,price,,month,day,price,,month,day,price,,month,day,price,,month,day,price,,month,day,price,,month,day,price,,month,day,price,,month,day,price,,month,day,price,,month,day,price,,month,day,price
jan,12,4029,,feb,12,3711,,march,12,3686,,april,12,5100,,may,12,,,june,12,,,july,12,,,august,12,,,sept,12,,,oct,12,4225,,nov,12,4330,,dec,12,4308
jan,13,4112,,feb,13,3675,,march,13,3750,,april,13,4981,,may,13,,,june,13,,,july,13,,,august,13,,,sept,13,,,oct,13,4160,,nov,13,4344,,dec,13,4410
jan,14,3965,,feb,14,3625,,march,14,3900,,april,14,5201,,may,14,,,june,14,,,july,14,,,august,14,,,sept,14,,,oct,14,4135,,nov,14,4340,,dec,14,4419
jan,15,3974,,feb,15,3350,,march,15,3600,,april,15,5251,,may,15,,,june,15,,,july,15,,,august,15,,,sept,15,,,oct,15,4230,,nov,15,4259,,dec,15,4400
jan,16,3931,,feb,16,3606,,march,16,3646,,april,16,5051,,may,16,,,june,16,,,july,16,,,august,16,,,sept,16,,,oct,16,4554,,nov,16,4234,,dec,16,4424
jan,17,3745,,feb,17,3600,,march,17,3851,,april,17,4980,,may,17,,,june,17,,,july,17,,,august,17,,,sept,17,,,oct,17,4480,,nov,17,4224,,dec,17,4426
jan,18,3994,,feb,18,3675,,march,18,3800,,april,18,4825,,may,18,,,june,18,,,july,18,,,august,18,,,sept,18,,,oct,18,4455,,nov,18,4210,,dec,18,4480
jan,19,3770,,feb,19,3550,,march,19,3911,,april,19,4701,,may,19,,,june,19,,,july,19,,,august,19,,,sept,19,,,oct,19,4799,,nov,19,4242,,dec,19,4583
jan,20,3826,,feb,20,3550,,march,20,3850,,april,20,4680,,may,20,,,june,20,,,july,20,,,august,20,,,sept,20,,,oct,20,4490,,nov,20,4239,,dec,20,4616
jan,1,4675,,feb,1,3951,,march,1,4700,,april,1,5100,,may,1,,,june,1,,,july,1,,,august,1,,,sept,1,,,oct,1,5181,,nov,1,4992,,dec,1,5100
jan,2,4790,,feb,2,3830,,march,2,4521,,april,2,5061,,may,2,,,june,2,,,july,2,,,august,2,,,sept,2,,,oct,2,5172,,nov,2,4983,,dec,2,5050
jan,3,4750,,feb,3,4549,,march,3,4600,,april,3,5400,,may,3,,,june,3,,,july,3,,,august,3,,,sept,3,,,oct,3,4881,,nov,3,5131,,dec,3,5078
jan,4,4731,,feb,4,4476,,march,4,4631,,april,4,5226,,may,4,,,june,4,,,july,4,,,august,4,,,sept,4,,,oct,4,4891,,nov,4,5086,,dec,4,5042
jan,5,4350,,feb,5,4500,,march,5,4200,,april,5,5620,,may,5,,,june,5,,,july,5,,,august,5,,,sept,5,,,oct,5,4906,,nov,5,5140,,dec,5,5060
jan,6,4433,,feb,6,4543,,march,6,5270,,april,6,5500,,may,6,,,june,6,,,july,6,,,august,6,,,sept,6,,,oct,6,4726,,nov,6,5169,,dec,6,5005
jan,7,4231,,feb,7,3990,,march,7,5152,,april,7,5551,,may,7,,,june,7,,,july,7,,,august,7,,,sept,7,,,oct,7,4811,,nov,7,5220,,dec,7,5076
jan,8,4226,,feb,8,3990,,march,8,5151,,april,8,5255,,may,8,,,june,8,,,july,8,,,august,8,,,sept,8,,,oct,8,4775,,nov,8,5279,,dec,8,5042
jan,9,4460,,feb,9,4280,,march,9,4136,,april,9,5261,,may,9,,,june,9,,,july,9,,,august,9,,,sept,9,,,oct,9,4800,,nov,9,5373,,dec,9,5095
jan,10,4345,,feb,10,4301,,march,10,4700,,april,10,5390,,may,10,,,june,10,,,july,10,,,august,10,,,sept,10,,,oct,10,4901,,nov,10,5370,,dec,10,5161
jan,11,4476,,feb,11,4176,,march,11,4521,,april,11,5350,,may,11,,,june,11,,,july,11,,,august,11,,,sept,11,,,oct,11,4943,,nov,11,5271,,dec,11,5156
jan,12,4405,,feb,12,4570,,march,12,4600,,april,12,5180,,may,12,,,june,12,,,july,12,,,august,12,,,sept,12,,,oct,12,4901,,nov,12,5110,,dec,12,5072
jan,13,4409,,feb,13,4450,,march,13,4631,,april,13,5150,,may,13,,,june,13,,,july,13,,,august,13,,,sept,13,,,oct,13,4820,,nov,13,5156,,dec,13,5085
jan,14,4444,,feb,14,4381,,march,14,4200,,april,14,5151,,may,14,,,june,14,,,july,14,,,august,14,,,sept,14,,,oct,14,4772,,nov,14,4286,,dec,14,5076
jan,15,4656,,feb,15,4141,,march,15,5270,,april,15,5425,,may,15,,,june,15,,,july,15,,,august,15,,,sept,15,,,oct,15,4826,,nov,15,5215,,dec,15,5085
jan,16,4385,,feb,16,4651,,march,16,5152,,april,16,5275,,may,16,,,june,16,,,july,16,,,august,16,,,sept,16,,,oct,16,4966,,nov,16,5157,,dec,16,5111
jan,17,4640,,feb,17,4441,,march,17,5151,,april,17,5250,,may,17,,,june,17,,,july,17,,,august,17,,,sept,17,,,oct,17,4965,,nov,17,5123,,dec,17,5111
jan,18,4475,,feb,18,4381,,march,18,4136,,april,18,5000,,may,18,,,june,18,,,july,18,,,august,18,,,sept,18,,,oct,18,4875,,nov,18,5166,,dec,18,5249
jan,19,4281,,feb,19,4141,,march,19,4156,,april,19,4971,,may,19,,,june,19,,,july,19,,,august,19,,,sept,19,,,oct,19,4821,,nov,19,5088,,dec,19,5208
jan,20,4100,,feb,20,4651,,march,20,4200,,april,20,4921,,may,20,,,june,20,,,july,20,,,august,20,,,sept,20,,,oct,20,4913,,nov,20,5200,,dec,20,5246
jan,1,5412,,feb,1,5900,,march,1,5840,,april,1,5200,,may,1,,,june,1,,,july,1,,,august,1,,,sept,1,,,oct,1,5261,,nov,1,5022,,dec,1,5204
jan,2,5480,,feb,2,5850,,march,2,6065,,april,2,4810,,may,2,,,june,2,,,july,2,,,august,2,,,sept,2,,,oct,2,5237,,nov,2,5025,,dec,2,5200
jan,3,5541,,feb,3,5840,,march,3,4766,,april,3,4918,,may,3,,,june,3,,,july,3,,,august,3,,,sept,3,,,oct,3,4932,,nov,3,5176,,dec,3,5135
jan,4,5525,,feb,4,5865,,march,4,5575,,april,4,4918,,may,4,,,june,4,,,july,4,,,august,4,,,sept,4,,,oct,4,4911,,nov,4,5171,,dec,4,5083
jan,5,5501,,feb,5,5885,,march,5,6175,,april,5,4983,,may,5,,,june,5,,,july,5,,,august,5,,,sept,5,,,oct,5,4960,,nov,5,5158,,dec,5,5100
jan,6,5527,,feb,6,5850,,march,6,6131,,april,6,4983,,may,6,,,june,6,,,july,6,,,august,6,,,sept,6,,,oct,6,4811,,nov,6,5217,,dec,6,5110
jan,7,5573,,feb,7,5730,,march,7,5801,,april,7,5013,,may,7,,,june,7,,,july,7,,,august,7,,,sept,7,,,oct,7,4871,,nov,7,5264,,dec,7,5151
jan,8,5520,,feb,8,5715,,march,8,5615,,april,8,5091,,may,8,,,june,8,,,july,8,,,august,8,,,sept,8,,,oct,8,4871,,nov,8,5358,,dec,8,5183
jan,9,5555,,feb,9,5815,,march,9,5715,,april,9,4886,,may,9,,,june,9,,,july,9,,,august,9,,,sept,9,,,oct,9,4900,,nov,9,5425,,dec,9,5190
jan,10,5468,,feb,10,5795,,march,10,5521,,april,10,4825,,may,10,,,june,10,,,july,10,,,august,10,,,sept,10,,,oct,10,4968,,nov,10,5419,,dec,10,5180
jan,11,5585,,feb,11,5710,,march,11,6200,,april,11,4888,,may,11,,,june,11,,,july,11,,,august,11,,,sept,11,,,oct,11,5016,,nov,11,5371,,dec,11,5181
jan,12,5583,,feb,12,5718,,march,12,5840,,april,12,4905,,may,12,,,june,12,,,july,12,,,august,12,,,sept,12,,,oct,12,4969,,nov,12,5319,,dec,12,5144
jan,13,5540,,feb,13,5704,,march,13,6065,,april,13,4817,,may,13,,,june,13,,,july,13,,,august,13,,,sept,13,,,oct,13,5000,,nov,13,5211,,dec,13,5170
jan,14,5570,,feb,14,5490,,march,14,4766,,april,14,4801,,may,14,,,june,14,,,july,14,,,august,14,,,sept,14,,,oct,14,4841,,nov,14,4320,,dec,14,5152
jan,15,5616,,feb,15,5406,,march,15,5575,,april,15,4841,,may,15,,,june,15,,,july,15,,,august,15,,,sept,15,,,oct,15,4931,,nov,15,5270,,dec,15,5190
jan,16,5707,,feb,16,5575,,march,16,6175,,april,16,4843,,may,16,,,june,16,,,july,16,,,august,16,,,sept,16,,,oct,16,5032,,nov,16,5214,,dec,16,5200
jan,17,5636,,feb,17,5780,,march,17,6131,,april,17,4825,,may,17,,,june,17,,,july,17,,,august,17,,,sept,17,,,oct,17,5017,,nov,17,5195,,dec,17,5200
jan,18,5677,,feb,18,5749,,march,18,5801,,april,18,4888,,may,18,,,june,18,,,july,18,,,august,18,,,sept,18,,,oct,18,4939,,nov,18,5312,,dec,18,5297
jan,19,5805,,feb,19,5862,,march,19,5615,,april,19,4905,,may,19,,,june,19,,,july,19,,,august,19,,,sept,19,,,oct,19,4941,,nov,19,5275,,dec,19,5286
jan,20,5950,,feb,20,5775,,march,20,5715,,april,20,4841,,may,20,,,june,20,,,july,20,,,august,20,,,sept,20,,,oct,20,5025,,nov,20,5210,,dec,20,5311
jan,1,5090,,feb,1,4903,,march,1,5025,,april,1,4800,,may,1,,,june,1,,,july,1,,,august,1,,,sept,1,,,oct,1,5526,,nov,1,5325,,dec,1,5202
jan,2,5155,,feb,2,4987,,march,2,4810,,april,2,4900,,may,2,,,june,2,,,july,2,,,august,2,,,sept,2,,,oct,2,5275,,nov,2,5268,,dec,2,5275
jan,3,5043,,feb,3,5131,,march,3,4918,,april,3,4921,,may,3,,,june,3,,,july,3,,,august,3,,,sept,3,,,oct,3,5216,,nov,3,5331,,dec,3,5382
jan,4,5132,,feb,4,5179,,march,4,4918,,april,4,4766,,may,4,,,june,4,,,july,4,,,august,4,,,sept,4,,,oct,4,5208,,nov,4,5273,,dec,4,5366
jan,5,5121,,feb,5,5104,,march,5,4983,,april,5,4921,,may,5,,,june,5,,,july,5,,,august,5,,,sept,5,,,oct,5,5198,,nov,5,5273,,dec,5,5365
jan,6,5215,,feb,6,5117,,march,6,4983,,april,6,4911,,may,6,,,june,6,,,july,6,,,august,6,,,sept,6,,,oct,6,5657,,nov,6,5340,,dec,6,5394
jan,7,5256,,feb,7,5110,,march,7,5013,,april,7,4925,,may,7,,,june,7,,,july,7,,,august,7,,,sept,7,,,oct,7,5199,,nov,7,5380,,dec,7,5356
jan,8,5225,,feb,8,5121,,march,8,5091,,april,8,4911,,may,8,,,june,8,,,july,8,,,august,8,,,sept,8,,,oct,8,5231,,nov,8,5458,,dec,8,5258
jan,9,5255,,feb,9,4921,,march,9,4886,,april,9,4850,,may,9,,,june,9,,,july,9,,,august,9,,,sept,9,,,oct,9,5230,,nov,9,5536,,dec,9,5268
jan,10,5204,,feb,10,4933,,march,10,4825,,april,10,4850,,may,10,,,june,10,,,july,10,,,august,10,,,sept,10,,,oct,10,5191,,nov,10,5521,,dec,10,5256
jan,11,5415,,feb,11,4907,,march,11,4888,,april,11,4850,,may,11,,,june,11,,,july,11,,,august,11,,,sept,11,,,oct,11,5156,,nov,11,5475,,dec,11,5253
jan,12,5271,,feb,12,4900,,march,12,4905,,april,12,4825,,may,12,,,june,12,,,july,12,,,august,12,,,sept,12,,,oct,12,5122,,nov,12,5535,,dec,12,5268
jan,13,5341,,feb,13,4906,,march,13,4817,,april,13,4921,,may,13,,,june,13,,,july,13,,,august,13,,,sept,13,,,oct,13,5281,,nov,13,5469,,dec,13,5168
jan,14,5268,,feb,14,4851,,march,14,4801,,april,14,4766,,may,14,,,june,14,,,july,14,,,august,14,,,sept,14,,,oct,14,5233,,nov,14,5504,,dec,14,5283
jan,15,5260,,feb,15,4915,,march,15,4841,,april,15,4921,,may,15,,,june,15,,,july,15,,,august,15,,,sept,15,,,oct,15,5288,,nov,15,5510,,dec,15,5253
jan,16,5317,,feb,16,4860,,march,16,4843,,april,16,4911,,may,16,,,june,16,,,july,16,,,august,16,,,sept,16,,,oct,16,5287,,nov,16,5457,,dec,16,5243
jan,17,5331,,feb,17,4918,,march,17,4825,,april,17,4925,,may,17,,,june,17,,,july,17,,,august,17,,,sept,17,,,oct,17,5383,,nov,17,5275,,dec,17,5203
jan,18,5311,,feb,18,4993,,march,18,4888,,april,18,4911,,may,18,,,june,18,,,july,18,,,august,18,,,sept,18,,,oct,18,5360,,nov,18,5302,,dec,18,5322
jan,19,5286,,feb,19,4972,,march,19,4905,,april,19,4850,,may,19,,,june,19,,,july,19,,,august,19,,,sept,19,,,oct,19,5388,,nov,19,5361,,dec,19,5384
jan,20,5226,,feb,20,4865,,march,20,4841,,april,20,4850,,may,20,,,june,20,,,july,20,,,august,20,,,sept,20,,,oct,20,5383,,nov,20,5332,,dec,20,5350
jan,1,5389,,feb,1,5506,,march,1,5506,,april,1,6080,,may,1,,,june,1,,,july,1,,,august,1,,,sept,1,,,oct,1,,,nov,1,,,dec,1,
jan,2,5476,,feb,2,5521,,march,2,5580,,april,2,5400,,may,2,,,june,2,,,july,2,,,august,2,,,sept,2,,,oct,2,,,nov,2,,,dec,2,
jan,3,5386,,feb,3,5451,,march,3,5606,,april,3,6187,,may,3,,,june,3,,,july,3,,,august,3,,,sept,3,,,oct,3,,,nov,3,,,dec,3,
jan,4,5327,,feb,4,5470,,march,4,5681,,april,4,5910,,may,4,,,june,4,,,july,4,,,august,4,,,sept,4,,,oct,4,,,nov,4,,,dec,4,
jan,5,5442,,feb,5,5523,,march,5,5536,,april,5,4500,,may,5,,,june,5,,,july,5,,,august,5,,,sept,5,,,oct,5,,,nov,5,,,dec,5,
jan,6,5364,,feb,6,5482,,march,6,5425,,april,6,6300,,may,6,,,june,6,,,july,6,,,august,6,,,sept,6,,,oct,6,,,nov,6,,,dec,6,
jan,7,5285,,feb,7,5516,,march,7,5799,,april,7,6125,,may,7,,,june,7,,,july,7,,,august,7,,,sept,7,,,oct,7,,,nov,7,,,dec,7,
jan,8,5340,,feb,8,5518,,march,8,5871,,april,8,5400,,may,8,,,june,8,,,july,8,,,august,8,,,sept,8,,,oct,8,,,nov,8,,,dec,8,
jan,9,5396,,feb,9,5515,,march,9,5900,,april,9,6187,,may,9,,,june,9,,,july,9,,,august,9,,,sept,9,,,oct,9,,,nov,9,,,dec,9,
jan,10,5336,,feb,10,5420,,march,10,5600,,april,10,6000,,may,10,,,june,10,,,july,10,,,august,10,,,sept,10,,,oct,10,,,nov,10,,,dec,10,
jan,11,5323,,feb,11,5435,,march,11,6050,,april,11,4500,,may,11,,,june,11,,,july,11,,,august,11,,,sept,11,,,oct,11,,,nov,11,,,dec,11,
jan,12,5321,,feb,12,5456,,march,12,5611,,april,12,6300,,may,12,,,june,12,,,july,12,,,august,12,,,sept,12,,,oct,12,,,nov,12,,,dec,12,
jan,13,5315,,feb,13,5561,,march,13,5680,,april,13,6080,,may,13,,,june,13,,,july,13,,,august,13,,,sept,13,,,oct,13,,,nov,13,,,dec,13,
jan,14,5356,,feb,14,5561,,march,14,5711,,april,14,5400,,may,14,,,june,14,,,july,14,,,august,14,,,sept,14,,,oct,14,,,nov,14,,,dec,14,
jan,15,5418,,feb,15,5530,,march,15,5690,,april,15,6187,,may,15,,,june,15,,,july,15,,,august,15,,,sept,15,,,oct,15,,,nov,15,,,dec,15,
jan,16,5393,,feb,16,5550,,march,16,5671,,april,16,5910,,may,16,,,june,16,,,july,16,,,august,16,,,sept,16,,,oct,16,,,nov,16,,,dec,16,
jan,17,5429,,feb,17,5535,,march,17,5500,,april,17,4500,,may,17,,,june,17,,,july,17,,,august,17,,,sept,17,,,oct,17,,,nov,17,,,dec,17,
jan,18,5395,,feb,18,5513,,march,18,5972,,april,18,6300,,may,18,,,june,18,,,july,18,,,august,18,,,sept,18,,,oct,18,,,nov,18,,,dec,18,
jan,19,5431,,feb,19,5560,,march,19,6021,,april,19,6125,,may,19,,,june,19,,,july,19,,,august,19,,,sept,19,,,oct,19,,,nov,19,,,dec,19,
jan,20,5361,,feb,20,5550,,march,20,5900,,april,20,5400,,may,20,,,june,20,,,july,20,,,august,20,,,sept,20,,,oct,20,,,nov,20,,,dec,20,
