month ,day ,price,,month,day,price,,month,day,price,,month,day,price,,month,day,price,,month,day,price,,month,day,price,,month,day,price,,month,day,price,,month,day,price,,month,day,price,,month,day,price
jan,16,5780,,feb,16,6050,,march,16,6040,,april,16,6000,,may,16,,,june,16,,,july,16,,,august,16,,,sept,16,,,oct,16,,,nov,16,,,dec,16,
jan,17,5420,,feb,17,6030,,march,17,6060,,april,17,6112,,may,17,,,june,17,,,july,17,,,august,17,,,sept,17,,,oct,17,,,nov,17,,,dec,17,
jan,18,5730,,feb,18,6050,,march,18,6050,,april,18,6010,,may,18,,,june,18,,,july,18,,,august,18,,,sept,18,,,oct,18,,,nov,18,,,dec,18,
jan,19,5610,,feb,19,6000,,march,19,6100,,april,19,6050,,may,19,,,june,19,,,july,19,,,august,19,,,sept,19,,,oct,19,,,nov,19,,,dec,19,
jan,20,5640,,feb,20,6050,,march,20,6050,,april,20,5900,,may,20,,,june,20,,,july,20,,,august,20,,,sept,20,,,oct,20,,,nov,20,,,dec,20,
jan,1,5115,,feb,1,5200,,march,1,5050,,april,1,5615,,may,1,,,june,1,,,july,1,,,august,1,,,sept,1,,,oct,1,,,nov,1,,,dec,1,
jan,2,5100,,feb,2,5100,,march,2,5050,,april,2,5615,,may,2,,,june,2,,,july,2,,,august,2,,,sept,2,,,oct,2,,,nov,2,,,dec,2,
jan,3,5080,,feb,3,5150,,march,3,5125,,april,3,5540,,may,3,,,june,3,,,july,3,,,august,3,,,sept,3,,,oct,3,,,nov,3,,,dec,3,
jan,4,5125,,feb,4,5100,,march,4,5280,,april,4,5520,,may,4,,,june,4,,,july,4,,,august,4,,,sept,4,,,oct,4,,,nov,4,,,dec,4,
jan,5,5110,,feb,5,5170,,march,5,5050,,april,5,5560,,may,5,,,june,5,,,july,5,,,august,5,,,sept,5,,,oct,5,,,nov,5,,,dec,5,
jan,6,5125,,feb,6,5125,,march,6,5050,,april,6,5550,,may,6,,,june,6,,,july,6,,,august,6,,,sept,6,,,oct,6,,,nov,6,,,dec,6,
jan,7,5130,,feb,7,5100,,march,7,5050,,april,7,5615,,may,7,,,june,7,,,july,7,,,august,7,,,sept,7,,,oct,7,,,nov,7,,,dec,7,
jan,8,5130,,feb,8,5100,,march,8,5050,,april,8,5560,,may,8,,,june,8,,,july,8,,,august,8,,,sept,8,,,oct,8,,,nov,8,,,dec,8,
jan,9,5140,,feb,9,5000,,march,9,5050,,april,9,5350,,may,9,,,june,9,,,july,9,,,august,9,,,sept,9,,,oct,9,,,nov,9,,,dec,9,
jan,10,5140,,feb,10,5200,,march,10,5125,,april,10,5600,,may,10,,,june,10,,,july,10,,,august,10,,,sept,10,,,oct,10,,,nov,10,,,dec,10,
jan,11,5130,,feb,11,5100,,march,11,5280,,april,11,5595,,may,11,,,june,11,,,july,11,,,august,11,,,sept,11,,,oct,11,,,nov,11,,,dec,11,
jan,12,5200,,feb,12,5150,,march,12,5050,,april,12,5475,,may,12,,,june,12,,,july,12,,,august,12,,,sept,12,,,oct,12,,,nov,12,,,dec,12,
jan,13,5200,,feb,13,5100,,march,13,5050,,april,13,5560,,may,13,,,june,13,,,july,13,,,august,13,,,sept,13,,,oct,13,,,nov,13,,,dec,13,
jan,14,5200,,feb,14,5170,,march,14,5050,,april,14,5540,,may,14,,,june,14,,,july,14,,,august,14,,,sept,14,,,oct,14,,,nov,14,,,dec,14,
jan,15,5100,,feb,15,5125,,march,15,5050,,april,15,5560,,may,15,,,june,15,,,july,15,,,august,15,,,sept,15,,,oct,15,,,nov,15,,,dec,15,
jan,16,5080,,feb,16,5100,,march,16,5125,,april,16,5550,,may,16,,,june,16,,,july,16,,,august,16,,,sept,16,,,oct,16,,,nov,16,,,dec,16,
jan,17,5125,,feb,17,5100,,march,17,5280,,april,17,5570,,may,17,,,june,17,,,july,17,,,august,17,,,sept,17,,,oct,17,,,nov,17,,,dec,17,
jan,18,5110,,feb,18,5000,,march,18,5050,,april,18,5480,,may,18,,,june,18,,,july,18,,,august,18,,,sept,18,,,oct,18,,,nov,18,,,dec,18,
jan,19,5125,,feb,19,5125,,march,19,5050,,april,19,5650,,may,19,,,june,19,,,july,19,,,august,19,,,sept,19,,,oct,19,,,nov,19,,,dec,19,
jan,20,5130,,feb,20,5100,,march,20,5225,,april,20,5600,,may,20,,,june,20,,,july,20,,,august,20,,,sept,20,,,oct,20,,,nov,20,,,dec,20,
jan,1,5440,,feb,1,5455,,march,1,5230,,april,1,5550,,may,1,,,june,1,,,july,1,,,august,1,,,sept,1,,,oct,1,,,nov,1,,,dec,1,
jan,2,5520,,feb,2,5520,,march,2,5175,,april,2,5565,,may,2,,,june,2,,,july,2,,,august,2,,,sept,2,,,oct,2,,,nov,2,,,dec,2,
jan,3,5555,,feb,3,5520,,march,3,4730,,april,3,5750,,may,3,,,june,3,,,july,3,,,august,3,,,sept,3,,,oct,3,,,nov,3,,,dec,3,
jan,4,5620,,feb,4,5360,,march,4,5070,,april,4,5800,,may,4,,,june,4,,,july,4,,,august,4,,,sept,4,,,oct,4,,,nov,4,,,dec,4,
jan,5,5515,,feb,5,5325,,march,5,5050,,april,5,5800,,may,5,,,june,5,,,july,5,,,august,5,,,sept,5,,,oct,5,,,nov,5,,,dec,5,
jan,6,5510,,feb,6,5360,,march,6,5450,,april,6,5750,,may,6,,,june,6,,,july,6,,,august,6,,,sept,6,,,oct,6,,,nov,6,,,dec,6,
jan,7,5400,,feb,7,5475,,march,7,5450,,april,7,5645,,may,7,,,june,7,,,july,7,,,august,7,,,sept,7,,,oct,7,,,nov,7,,,dec,7,
jan,8,5500,,feb,8,5190,,march,8,5450,,april,8,5900,,may,8,,,june,8,,,july,8,,,august,8,,,sept,8,,,oct,8,,,nov,8,,,dec,8,
jan,9,5540,,feb,9,5150,,march,9,5600,,april,9,5230,,may,9,,,june,9,,,july,9,,,august,9,,,sept,9,,,oct,9,,,nov,9,,,dec,9,
jan,10,5585,,feb,10,5395,,march,10,5600,,april,10,5175,,may,10,,,june,10,,,july,10,,,august,10,,,sept,10,,,oct,10,,,nov,10,,,dec,10,
jan,11,5565,,feb,11,5120,,march,11,5620,,april,11,4730,,may,11,,,june,11,,,july,11,,,august,11,,,sept,11,,,oct,11,,,nov,11,,,dec,11,
jan,12,5415,,feb,12,5455,,march,12,5230,,april,12,5070,,may,12,,,june,12,,,july,12,,,august,12,,,sept,12,,,oct,12,,,nov,12,,,dec,12,
jan,13,5400,,feb,13,5520,,march,13,5175,,april,13,5050,,may,13,,,june,13,,,july,13,,,august,13,,,sept,13,,,oct,13,,,nov,13,,,dec,13,
jan,14,5530,,feb,14,5520,,march,14,4730,,april,14,5450,,may,14,,,june,14,,,july,14,,,august,14,,,sept,14,,,oct,14,,,nov,14,,,dec,14,
jan,15,5425,,feb,15,5360,,march,15,5070,,april,15,5450,,may,15,,,june,15,,,july,15,,,august,15,,,sept,15,,,oct,15,,,nov,15,,,dec,15,
jan,16,5360,,feb,16,5325,,march,16,5050,,april,16,5450,,may,16,,,june,16,,,july,16,,,august,16,,,sept,16,,,oct,16,,,nov,16,,,dec,16,
jan,17,5510,,feb,17,5360,,march,17,5450,,april,17,5600,,may,17,,,june,17,,,july,17,,,august,17,,,sept,17,,,oct,17,,,nov,17,,,dec,17,
jan,18,5350,,feb,18,5475,,march,18,5450,,april,18,5600,,may,18,,,june,18,,,july,18,,,august,18,,,sept,18,,,oct,18,,,nov,18,,,dec,18,
jan,19,5455,,feb,19,5190,,march,19,5450,,april,19,5620,,may,19,,,june,19,,,july,19,,,august,19,,,sept,19,,,oct,19,,,nov,19,,,dec,19,
jan,20,5520,,feb,20,5150,,march,20,5600,,april,20,5800,,may,20,,,june,20,,,july,20,,,august,20,,,sept,20,,,oct,20,,,nov,20,,,dec,20,
