month ,day ,price,,month,day,price,,month,day,price,,month,day,price,,month,day,price,,month,day,price,,month,day,price,,month,day,price,,month,day,price,,month,day,price,,month,day,price,,month,day,price
jan,12,4160,,feb,12,4065,,march,12,4270,,april,12,4717,,may,12,,,june,12,,,july,12,,,august,12,,,sept,12,4465,,oct,12,4593,,nov,12,4242,,dec,12,4497
jan,13,4140,,feb,13,4076,,march,13,4271,,april,13,4666,,may,13,,,june,13,,,july,13,,,august,13,,,sept,13,4501,,oct,13,4589,,nov,13,4311,,dec,13,4481
jan,14,4000,,feb,14,4072,,march,14,4275,,april,14,4685,,may,14,,,june,14,,,july,14,,,august,14,,,sept,14,4585,,oct,14,4621,,nov,14,4325,,dec,14,4460
jan,15,4055,,feb,15,4054,,march,15,4241,,april,15,4630,,may,15,,,june,15,,,july,15,,,august,15,,,sept,15,4500,,oct,15,4591,,nov,15,4394,,dec,15,4596
jan,16,4060,,feb,16,4043,,march,16,4275,,april,16,4666,,may,16,,,june,16,,,july,16,,,august,16,,,sept,16,4511,,oct,16,4583,,nov,16,4425,,dec,16,4590
jan,17,4050,,feb,17,4111,,march,17,4298,,april,17,4685,,may,17,,,june,17,,,july,17,,,august,17,,,sept,17,4352,,oct,17,4637,,nov,17,4319,,dec,17,4758
jan,18,4005,,feb,18,4140,,march,18,4350,,april,18,4523,,may,18,,,june,18,,,july,18,,,august,18,,,sept,18,4440,,oct,18,4625,,nov,18,4300,,dec,18,4760
jan,19,3992,,feb,19,4161,,march,19,4376,,april,19,4475,,may,19,,,june,19,,,july,19,,,august,19,,,sept,19,4477,,oct,19,4628,,nov,19,4310,,dec,19,4660
jan,20,4011,,feb,20,4159,,march,20,4375,,april,20,4475,,may,20,,,june,20,,,july,20,,,august,20,,,sept,20,4500,,oct,20,4631,,nov,20,4318,,dec,20,4653
jan,1,4660,,feb,1,4560,,march,1,4580,,april,1,4722,,may,1,,,june,1,,,july,1,,,august,1,,,sept,1,5471,,oct,1,5350,,nov,1,5000,,dec,1,5000
jan,2,4790,,feb,2,4575,,march,2,4575,,april,2,4712,,may,2,,,june,2,,,july,2,,,august,2,,,sept,2,5500,,oct,2,5380,,nov,2,4925,,dec,2,5150
jan,3,4750,,feb,3,4580,,march,3,4560,,april,3,4685,,may,3,,,june,3,,,july,3,,,august,3,,,sept,3,5501,,oct,3,5350,,nov,3,4950,,dec,3,5180
jan,4,4650,,feb,4,4500,,march,4,4550,,april,4,4715,,may,4,,,june,4,,,july,4,,,august,4,,,sept,4,5400,,oct,4,5300,,nov,4,5050,,dec,4,5100
jan,5,4640,,feb,5,4520,,march,5,4624,,april,5,4700,,may,5,,,june,5,,,july,5,,,august,5,,,sept,5,5400,,oct,5,5190,,nov,5,5140,,dec,5,5100
jan,6,4640,,feb,6,4470,,march,6,4600,,april,6,4711,,may,6,,,june,6,,,july,6,,,august,6,,,sept,6,5100,,oct,6,5100,,nov,6,5050,,dec,6,5060
jan,7,4620,,feb,7,4480,,march,7,4600,,april,7,4815,,may,7,,,june,7,,,july,7,,,august,7,,,sept,7,5150,,oct,7,5000,,nov,7,5100,,dec,7,5090
jan,8,4650,,feb,8,4482,,march,8,4640,,april,8,4850,,may,8,,,june,8,,,july,8,,,august,8,,,sept,8,5100,,oct,8,5000,,nov,8,5150,,dec,8,5050
jan,9,4600,,feb,9,4510,,march,9,4595,,april,9,4850,,may,9,,,june,9,,,july,9,,,august,9,,,sept,9,5250,,oct,9,4900,,nov,9,5250,,dec,9,5050
jan,10,4550,,feb,10,4520,,march,10,4575,,april,10,4900,,may,10,,,june,10,,,july,10,,,august,10,,,sept,10,5160,,oct,10,4900,,nov,10,5310,,dec,10,5050
jan,11,4560,,feb,11,4511,,march,11,4555,,april,11,4722,,may,11,,,june,11,,,july,11,,,august,11,,,sept,11,5471,,oct,11,4980,,nov,11,5321,,dec,11,5050
jan,12,4580,,feb,12,4635,,march,12,4525,,april,12,4712,,may,12,,,june,12,,,july,12,,,august,12,,,sept,12,5500,,oct,12,4900,,nov,12,5250,,dec,12,5065
jan,13,4590,,feb,13,4635,,march,13,4525,,april,13,4685,,may,13,,,june,13,,,july,13,,,august,13,,,sept,13,5501,,oct,13,5000,,nov,13,5240,,dec,13,5070
jan,14,4610,,feb,14,4600,,march,14,4521,,april,14,4715,,may,14,,,june,14,,,july,14,,,august,14,,,sept,14,5400,,oct,14,5050,,nov,14,5100,,dec,14,5050
jan,15,4685,,feb,15,4580,,march,15,4521,,april,15,4700,,may,15,,,june,15,,,july,15,,,august,15,,,sept,15,5400,,oct,15,5050,,nov,15,5050,,dec,15,5040
jan,16,4685,,feb,16,4575,,march,16,4525,,april,16,4711,,may,16,,,june,16,,,july,16,,,august,16,,,sept,16,5100,,oct,16,5060,,nov,16,5150,,dec,16,5050
jan,17,4700,,feb,17,4550,,march,17,4595,,april,17,4815,,may,17,,,june,17,,,july,17,,,august,17,,,sept,17,5150,,oct,17,5085,,nov,17,5135,,dec,17,5080
jan,18,4660,,feb,18,4550,,march,18,4575,,april,18,4850,,may,18,,,june,18,,,july,18,,,august,18,,,sept,18,5100,,oct,18,4880,,nov,18,5100,,dec,18,5140
jan,19,4660,,feb,19,4580,,march,19,4555,,april,19,4850,,may,19,,,june,19,,,july,19,,,august,19,,,sept,19,5250,,oct,19,4950,,nov,19,5200,,dec,19,5200
jan,20,4650,,feb,20,4620,,march,20,4525,,april,20,4900,,may,20,,,june,20,,,july,20,,,august,20,,,sept,20,5160,,oct,20,5000,,nov,20,5200,,dec,20,5300
jan,1,5250,,feb,1,5910,,march,1,6100,,april,1,4723,,may,1,,,june,1,,,july,1,,,august,1,,,sept,1,5471,,oct,1,5401,,nov,1,5035,,dec,1,5110
jan,2,5390,,feb,2,5940,,march,2,6113,,april,2,4725,,may,2,,,june,2,,,july,2,,,august,2,,,sept,2,5570,,oct,2,5425,,nov,2,5000,,dec,2,5185
jan,3,5330,,feb,3,6004,,march,3,6100,,april,3,4711,,may,3,,,june,3,,,july,3,,,august,3,,,sept,3,5501,,oct,3,5355,,nov,3,5000,,dec,3,5190
jan,4,5408,,feb,4,5943,,march,4,6138,,april,4,4729,,may,4,,,june,4,,,july,4,,,august,4,,,sept,4,5400,,oct,4,5311,,nov,4,5090,,dec,4,5115
jan,5,5480,,feb,5,5940,,march,5,6165,,april,5,4712,,may,5,,,june,5,,,july,5,,,august,5,,,sept,5,5400,,oct,5,5230,,nov,5,5151,,dec,5,5186
jan,6,5455,,feb,6,5925,,march,6,6230,,april,6,4711,,may,6,,,june,6,,,july,6,,,august,6,,,sept,6,5100,,oct,6,5136,,nov,6,5087,,dec,6,5072
jan,7,5462,,feb,7,5910,,march,7,6240,,april,7,4825,,may,7,,,june,7,,,july,7,,,august,7,,,sept,7,5251,,oct,7,5072,,nov,7,5119,,dec,7,5226
jan,8,5456,,feb,8,5920,,march,8,6200,,april,8,4860,,may,8,,,june,8,,,july,8,,,august,8,,,sept,8,5162,,oct,8,5036,,nov,8,5200,,dec,8,5075
jan,9,5800,,feb,9,5995,,march,9,6060,,april,9,4860,,may,9,,,june,9,,,july,9,,,august,9,,,sept,9,5357,,oct,9,5021,,nov,9,5300,,dec,9,5080
jan,10,5805,,feb,10,6031,,march,10,5991,,april,10,4900,,may,10,,,june,10,,,july,10,,,august,10,,,sept,10,5181,,oct,10,4957,,nov,10,5330,,dec,10,5100
jan,11,5737,,feb,11,5980,,march,11,6100,,april,11,4685,,may,11,,,june,11,,,july,11,,,august,11,,,sept,11,5100,,oct,11,5021,,nov,11,5340,,dec,11,5081
jan,12,5735,,feb,12,6030,,march,12,6113,,april,12,4715,,may,12,,,june,12,,,july,12,,,august,12,,,sept,12,5150,,oct,12,4990,,nov,12,5335,,dec,12,5075
jan,13,5722,,feb,13,5900,,march,13,6100,,april,13,4700,,may,13,,,june,13,,,july,13,,,august,13,,,sept,13,5100,,oct,13,5063,,nov,13,5335,,dec,13,5091
jan,14,5800,,feb,14,5900,,march,14,6138,,april,14,4711,,may,14,,,june,14,,,july,14,,,august,14,,,sept,14,5250,,oct,14,5069,,nov,14,5151,,dec,14,5176
jan,15,5820,,feb,15,5870,,march,15,6165,,april,15,4815,,may,15,,,june,15,,,july,15,,,august,15,,,sept,15,5160,,oct,15,5065,,nov,15,5117,,dec,15,5049
jan,16,5930,,feb,16,5815,,march,16,6230,,april,16,4850,,may,16,,,june,16,,,july,16,,,august,16,,,sept,16,5471,,oct,16,5084,,nov,16,5225,,dec,16,5098
jan,17,5930,,feb,17,5934,,march,17,6240,,april,17,4850,,may,17,,,june,17,,,july,17,,,august,17,,,sept,17,5570,,oct,17,5110,,nov,17,5160,,dec,17,5130
jan,18,5977,,feb,18,5868,,march,18,6200,,april,18,4900,,may,18,,,june,18,,,july,18,,,august,18,,,sept,18,5501,,oct,18,4922,,nov,18,5135,,dec,18,5158
jan,19,5980,,feb,19,5909,,march,19,6060,,april,19,4723,,may,19,,,june,19,,,july,19,,,august,19,,,sept,19,5400,,oct,19,5000,,nov,19,5230,,dec,19,5212
jan,20,5995,,feb,20,6050,,march,20,5991,,april,20,4725,,may,20,,,june,20,,,july,20,,,august,20,,,sept,20,5400,,oct,20,5014,,nov,20,5221,,dec,20,5320
jan,1,5200,,feb,1,5150,,march,1,5050,,april,1,4775,,may,1,,,june,1,,,july,1,,,august,1,,,sept,1,5460,,oct,1,5170,,nov,1,5290,,dec,1,5300
jan,2,5250,,feb,2,5250,,march,2,5010,,april,2,4740,,may,2,,,june,2,,,july,2,,,august,2,,,sept,2,5521,,oct,2,5170,,nov,2,5390,,dec,2,5300
jan,3,5270,,feb,3,5250,,march,3,5080,,april,3,4750,,may,3,,,june,3,,,july,3,,,august,3,,,sept,3,5430,,oct,3,5160,,nov,3,5370,,dec,3,5411
jan,4,5330,,feb,4,5240,,march,4,5020,,april,4,4790,,may,4,,,june,4,,,july,4,,,august,4,,,sept,4,5560,,oct,4,5230,,nov,4,5300,,dec,4,5500
jan,5,5455,,feb,5,5150,,march,5,4950,,april,5,4810,,may,5,,,june,5,,,july,5,,,august,5,,,sept,5,5325,,oct,5,5255,,nov,5,5300,,dec,5,5421
jan,6,5350,,feb,6,5150,,march,6,4970,,april,6,4780,,may,6,,,june,6,,,july,6,,,august,6,,,sept,6,5330,,oct,6,5280,,nov,6,5500,,dec,6,5421
jan,7,5340,,feb,7,5200,,march,7,4960,,april,7,4780,,may,7,,,june,7,,,july,7,,,august,7,,,sept,7,5370,,oct,7,5310,,nov,7,5400,,dec,7,5410
jan,8,5340,,feb,8,5200,,march,8,4750,,april,8,4790,,may,8,,,june,8,,,july,8,,,august,8,,,sept,8,5385,,oct,8,5345,,nov,8,5370,,dec,8,5400
jan,9,5315,,feb,9,5230,,march,9,4780,,april,9,4790,,may,9,,,june,9,,,july,9,,,august,9,,,sept,9,5465,,oct,9,5350,,nov,9,5400,,dec,9,5405
jan,10,5610,,feb,10,5190,,march,10,4780,,april,10,4780,,may,10,,,june,10,,,july,10,,,august,10,,,sept,10,5350,,oct,10,5335,,nov,10,5440,,dec,10,5410
jan,11,5580,,feb,11,5115,,march,11,4830,,april,11,4780,,may,11,,,june,11,,,july,11,,,august,11,,,sept,11,5460,,oct,11,5315,,nov,11,5540,,dec,11,5405
jan,12,5435,,feb,12,4982,,march,12,4847,,april,12,4790,,may,12,,,june,12,,,july,12,,,august,12,,,sept,12,5521,,oct,12,5360,,nov,12,5505,,dec,12,5360
jan,13,5410,,feb,13,5070,,march,13,4840,,april,13,4760,,may,13,,,june,13,,,july,13,,,august,13,,,sept,13,5430,,oct,13,5315,,nov,13,5470,,dec,13,5325
jan,14,5440,,feb,14,4950,,march,14,4800,,april,14,4750,,may,14,,,june,14,,,july,14,,,august,14,,,sept,14,5560,,oct,14,5320,,nov,14,5430,,dec,14,5250
jan,15,5400,,feb,15,4980,,march,15,4790,,april,15,4750,,may,15,,,june,15,,,july,15,,,august,15,,,sept,15,5325,,oct,15,5315,,nov,15,5430,,dec,15,5200
jan,16,5440,,feb,16,5000,,march,16,4790,,april,16,4750,,may,16,,,june,16,,,july,16,,,august,16,,,sept,16,5330,,oct,16,5225,,nov,16,5505,,dec,16,5220
jan,17,5440,,feb,17,5000,,march,17,4750,,april,17,4800,,may,17,,,june,17,,,july,17,,,august,17,,,sept,17,5370,,oct,17,5260,,nov,17,5510,,dec,17,5325
jan,18,5430,,feb,18,5070,,march,18,4760,,april,18,4770,,may,18,,,june,18,,,july,18,,,august,18,,,sept,18,5385,,oct,18,5290,,nov,18,5425,,dec,18,5350
jan,19,5425,,feb,19,5080,,march,19,4740,,april,19,4800,,may,19,,,june,19,,,july,19,,,august,19,,,sept,19,5465,,oct,19,5275,,nov,19,5380,,dec,19,5450
jan,20,5330,,feb,20,5060,,march,20,4760,,april,20,4750,,may,20,,,june,20,,,july,20,,,august,20,,,sept,20,5350,,oct,20,5350,,nov,20,5390,,dec,20,5445
jan,1,5490,,feb,1,5500,,march,1,5520,,april,1,6035,,may,1,,,june,1,,,july,1,,,august,1,,,sept,1,5500,,oct,1,5215,,nov,1,5341,,dec,1,5331
jan,2,5486,,feb,2,5451,,march,2,5570,,april,2,6020,,may,2,,,june,2,,,july,2,,,august,2,,,sept,2,5521,,oct,2,5192,,nov,2,5400,,dec,2,5345
jan,3,5390,,feb,3,5450,,march,3,5581,,april,3,6080,,may,3,,,june,3,,,july,3,,,august,3,,,sept,3,5451,,oct,3,5190,,nov,3,5400,,dec,3,5421
jan,4,5400,,feb,4,5400,,march,4,5611,,april,4,6125,,may,4,,,june,4,,,july,4,,,august,4,,,sept,4,5583,,oct,4,5242,,nov,4,5368,,dec,4,5510
jan,5,5415,,feb,5,5450,,march,5,5625,,april,5,6110,,may,5,,,june,5,,,july,5,,,august,5,,,sept,5,5336,,oct,5,5270,,nov,5,5310,,dec,5,5500
jan,6,5430,,feb,6,5430,,march,6,5650,,april,6,6190,,may,6,,,june,6,,,july,6,,,august,6,,,sept,6,5365,,oct,6,5296,,nov,6,5501,,dec,6,5450
jan,7,5430,,feb,7,5430,,march,7,5910,,april,7,6240,,may,7,,,june,7,,,july,7,,,august,7,,,sept,7,5377,,oct,7,5331,,nov,7,5500,,dec,7,5481
jan,8,5361,,feb,8,5460,,march,8,5910,,april,8,6200,,may,8,,,june,8,,,july,8,,,august,8,,,sept,8,5400,,oct,8,5360,,nov,8,5400,,dec,8,5430
jan,9,5360,,feb,9,5560,,march,9,6000,,april,9,6125,,may,9,,,june,9,,,july,9,,,august,9,,,sept,9,5479,,oct,9,5370,,nov,9,5549,,dec,9,5415
jan,10,5360,,feb,10,5500,,march,10,6100,,april,10,6060,,may,10,,,june,10,,,july,10,,,august,10,,,sept,10,5451,,oct,10,5361,,nov,10,5525,,dec,10,5450
jan,11,5325,,feb,11,5518,,march,11,6020,,april,11,6060,,may,11,,,june,11,,,july,11,,,august,11,,,sept,11,5500,,oct,11,5360,,nov,11,5553,,dec,11,5471
jan,12,5325,,feb,12,5500,,march,12,6050,,april,12,6100,,may,12,,,june,12,,,july,12,,,august,12,,,sept,12,5521,,oct,12,5369,,nov,12,5511,,dec,12,5471
jan,13,5350,,feb,13,5471,,march,13,6030,,april,13,6175,,may,13,,,june,13,,,july,13,,,august,13,,,sept,13,5451,,oct,13,5360,,nov,13,5550,,dec,13,5350
jan,14,5380,,feb,14,5460,,march,14,5900,,april,14,6150,,may,14,,,june,14,,,july,14,,,august,14,,,sept,14,5583,,oct,14,5335,,nov,14,5521,,dec,14,5275
jan,15,5410,,feb,15,5450,,march,15,5980,,april,15,6150,,may,15,,,june,15,,,july,15,,,august,15,,,sept,15,5336,,oct,15,5400,,nov,15,5450,,dec,15,5215
jan,16,5475,,feb,16,5450,,march,16,5910,,april,16,6250,,may,16,,,june,16,,,july,16,,,august,16,,,sept,16,5365,,oct,16,5260,,nov,16,5518,,dec,16,5225
jan,17,5470,,feb,17,5450,,march,17,6000,,april,17,6150,,may,17,,,june,17,,,july,17,,,august,17,,,sept,17,5377,,oct,17,5280,,nov,17,5515,,dec,17,5341
jan,18,5480,,feb,18,5450,,march,18,6100,,april,18,6200,,may,18,,,june,18,,,july,18,,,august,18,,,sept,18,5400,,oct,18,5306,,nov,18,5521,,dec,18,5360
jan,19,5421,,feb,19,5470,,march,19,6020,,april,19,6230,,may,19,,,june,19,,,july,19,,,august,19,,,sept,19,5479,,oct,19,5300,,nov,19,5400,,dec,19,5460
jan,20,5405,,feb,20,5460,,march,20,6050,,april,20,6240,,may,20,,,june,20,,,july,20,,,august,20,,,sept,20,5451,,oct,20,5400,,nov,20,5521,,dec,20,5461
