month,date,area_sown,yield,inflation,price
jan,1,27.73,687,5.87,4205
jan,2,27.73,687,5.87,4220
jan,3,27.73,687,5.87,4195
jan,4,27.73,687,5.87,4195
jan,5,27.73,687,5.87,4200
jan,6,27.73,687,5.87,4220
jan,7,27.73,687,5.87,4190
jan,8,27.73,687,5.87,4130
jan,9,27.73,687,5.87,4080
jan,10,27.73,687,5.87,4115
jan,11,27.73,687,5.87,4040
jan,12,27.73,687,5.87,4045
jan,13,27.73,687,5.87,4050
jan,14,27.73,687,5.87,3965
jan,15,27.73,687,5.87,3945
jan,16,27.73,687,5.87,3890
jan,17,27.73,687,5.87,3925
jan,18,27.73,687,5.87,3915
jan,19,27.73,687,5.87,3925
jan,20,27.73,687,5.87,3880
jan,1,27.22,562,4.94,4830
jan,2,27.22,562,4.94,4870
jan,3,27.22,562,4.94,4750
jan,4,27.22,562,4.94,4845
jan,5,27.22,562,4.94,4880
jan,6,27.22,562,4.94,4825
jan,7,27.22,562,4.94,4765
jan,8,27.22,562,4.94,4755
jan,9,27.22,562,4.94,4725
jan,10,27.22,562,4.94,4675
jan,11,27.22,562,4.94,4750
jan,12,27.22,562,4.94,4820
jan,13,27.22,562,4.94,4730
jan,14,27.22,562,4.94,4825
jan,15,27.22,562,4.94,4860
jan,16,27.22,562,4.94,4900
jan,17,27.22,562,4.94,4875
jan,18,27.22,562,4.94,4780
jan,19,27.22,562,4.94,4775
jan,20,27.22,562,4.94,4765
jan,1,23.82,678,2.94,5355
jan,2,23.82,678,2.94,5380
jan,3,23.82,678,2.94,5455
jan,4,23.82,678,2.94,5490
jan,5,23.82,678,2.94,5575
jan,6,23.82,678,2.94,5540
jan,7,23.82,678,2.94,5540
jan,8,23.82,678,2.94,5700
jan,9,23.82,678,2.94,5700
jan,10,23.82,678,2.94,5800
jan,11,23.82,678,2.94,5800
jan,12,23.82,678,2.94,5690
jan,13,23.82,678,2.94,5695
jan,14,23.82,678,2.94,5745
jan,15,23.82,678,2.94,5750
jan,16,23.82,678,2.94,5850
jan,17,23.82,678,2.94,5900
jan,18,23.82,678,2.94,5750
jan,19,23.82,678,2.94,5715
jan,20,23.82,678,2.94,5720
jan,1,26.24,673,4.86,5200
jan,2,26.24,673,4.86,5205
jan,3,26.24,673,4.86,5205
jan,4,26.24,673,4.86,5230
jan,5,26.24,673,4.86,5170
jan,6,26.24,673,4.86,5125
jan,7,26.24,673,4.86,4985
jan,8,26.24,673,4.86,5100
jan,9,26.24,673,4.86,5100
jan,10,26.24,673,4.86,5175
jan,11,26.24,673,4.86,5110
jan,12,26.24,673,4.86,5070
jan,13,26.24,673,4.86,4975
jan,14,26.24,673,4.86,5050
jan,15,26.24,673,4.86,4985
jan,16,26.24,673,4.86,4945
jan,17,26.24,673,4.86,4940
jan,18,26.24,673,4.86,4910
jan,19,26.24,673,4.86,4835
jan,20,26.24,673,4.86,4750
jan,1,26.6,559,7.66,5440
jan,2,26.6,559,7.66,5400
jan,3,26.6,559,7.66,5435
jan,4,26.6,559,7.66,5400
jan,5,26.6,559,7.66,5400
jan,6,26.6,559,7.66,5400
jan,7,26.6,559,7.66,5415
jan,8,26.6,559,7.66,5445
jan,9,26.6,559,7.66,5405
jan,10,26.6,559,7.66,5450
jan,11,26.6,559,7.66,5390
jan,12,26.6,559,7.66,5500
jan,13,26.6,559,7.66,5440
jan,14,26.6,559,7.66,5400
jan,15,26.6,559,7.66,5450
jan,16,26.6,559,7.66,5465
jan,17,26.6,559,7.66,5450
jan,18,26.6,559,7.66,5445
jan,19,26.6,559,7.66,5450
jan,20,26.6,559,7.66,5480
jan,1,26.29,614,6.76,5105
jan,2,26.29,614,6.76,5140
jan,3,26.29,614,6.76,5195
jan,4,26.29,614,6.76,5150
jan,5,26.29,614,6.76,5140
jan,6,26.29,614,6.76,5060
jan,7,26.29,614,6.76,5090
jan,8,26.29,614,6.76,5125
jan,9,26.29,614,6.76,5150
jan,10,26.29,614,6.76,5235
jan,11,26.29,614,6.76,5190
jan,12,26.29,614,6.76,5170
jan,13,26.29,614,6.76,5060
jan,14,26.29,614,6.76,5165
jan,15,26.29,614,6.76,5135
jan,16,26.29,614,6.76,5120
jan,17,26.29,614,6.76,5140
jan,18,26.29,614,6.76,5070
jan,19,26.29,614,6.76,5120
jan,20,26.29,614,6.76,5110
