month,date,area_sown,yield,inflation,price
march,1,27.73,687,5.87,3855
march,2,27.73,687,5.87,3805
march,3,27.73,687,5.87,3780
march,4,27.73,687,5.87,3780
march,5,27.73,687,5.87,3830
march,6,27.73,687,5.87,3805
march,7,27.73,687,5.87,3830
march,8,27.73,687,5.87,3805
march,9,27.73,687,5.87,3805
march,10,27.73,687,5.87,3800
march,11,27.73,687,5.87,3755
march,12,27.73,687,5.87,3855
march,13,27.73,687,5.87,3830
march,14,27.73,687,5.87,3855
march,15,27.73,687,5.87,3830
march,16,27.73,687,5.87,3830
march,17,27.73,687,5.87,3805
march,18,27.73,687,5.87,3855
march,19,27.73,687,5.87,3780
march,20,27.73,687,5.87,3830
march,1,27.22,562,4.94,4665
march,2,27.22,562,4.94,4665
march,3,27.22,562,4.94,4680
march,4,27.22,562,4.94,4705
march,5,27.22,562,4.94,4665
march,6,27.22,562,4.94,4605
march,7,27.22,562,4.94,4645
march,8,27.22,562,4.94,4500
march,9,27.22,562,4.94,4655
march,10,27.22,562,4.94,4500
march,11,27.22,562,4.94,4665
march,12,27.22,562,4.94,4600
march,13,27.22,562,4.94,4500
march,14,27.22,562,4.94,4605
march,15,27.22,562,4.94,4605
march,16,27.22,562,4.94,4545
march,17,27.22,562,4.94,4580
march,18,27.22,562,4.94,4575
march,19,27.22,562,4.94,4625
march,20,27.22,562,4.94,4660
march,1,23.82,678,2.94,5755
march,2,23.82,678,2.94,5725
march,3,23.82,678,2.94,5730
march,4,23.82,678,2.94,5700
march,5,23.82,678,2.94,5705
march,6,23.82,678,2.94,5725
march,7,23.82,678,2.94,5725
march,8,23.82,678,2.94,5655
march,9,23.82,678,2.94,5630
march,10,23.82,678,2.94,5630
march,11,23.82,678,2.94,5705
march,12,23.82,678,2.94,5780
march,13,23.82,678,2.94,5705
march,14,23.82,678,2.94,5780
march,15,23.82,678,2.94,5755
march,16,23.82,678,2.94,5730
march,17,23.82,678,2.94,5730
march,18,23.82,678,2.94,5755
march,19,23.82,678,2.94,5705
march,20,23.82,678,2.94,5705
march,1,26.24,673,4.86,4705
march,2,26.24,673,4.86,4780
march,3,26.24,673,4.86,4930
march,4,26.24,673,4.86,4880
march,5,26.24,673,4.86,4830
march,6,26.24,673,4.86,4730
march,7,26.24,673,4.86,4830
march,8,26.24,673,4.86,4730
march,9,26.24,673,4.86,4705
march,10,26.24,673,4.86,4705
march,11,26.24,673,4.86,4605
march,12,26.24,673,4.86,4680
march,13,26.24,673,4.86,4705
march,14,26.24,673,4.86,4605
march,15,26.24,673,4.86,4830
march,16,26.24,673,4.86,4780
march,17,26.24,673,4.86,4755
march,18,26.24,673,4.86,4750
march,19,26.24,673,4.86,4705
march,20,26.24,673,4.86,4805
march,1,26.6,559,7.66,5355
march,2,26.6,559,7.66,5380
march,3,26.6,559,7.66,5330
march,4,26.6,559,7.66,5380
march,5,26.6,559,7.66,5430
march,6,26.6,559,7.66,5430
march,7,26.6,559,7.66,5330
march,8,26.6,559,7.66,5330
march,9,26.6,559,7.66,5305
march,10,26.6,559,7.66,5330
march,11,26.6,559,7.66,5255
march,12,26.6,559,7.66,5330
march,13,26.6,559,7.66,5330
march,14,26.6,559,7.66,5330
march,15,26.6,559,7.66,5405
march,16,26.6,559,7.66,5455
march,17,26.6,559,7.66,5630
march,18,26.6,559,7.66,5705
march,19,26.6,559,7.66,5830
march,20,26.6,559,7.66,5730
march,1,26.29,614,6.76,4555
march,2,26.29,614,6.76,4105
march,3,26.29,614,6.76,4255
march,4,26.29,614,6.76,4380
march,5,26.29,614,6.76,4555
march,6,26.29,614,6.76,4405
march,7,26.29,614,6.76,4480
march,8,26.29,614,6.76,4905
march,9,26.29,614,6.76,4555
march,10,26.29,614,6.76,4680
march,11,26.29,614,6.76,4855
march,12,26.29,614,6.76,4830
march,13,26.29,614,6.76,4830
march,14,26.29,614,6.76,4030
march,15,26.29,614,6.76,4630
march,16,26.29,614,6.76,4480
march,17,26.29,614,6.76,4630
march,18,26.29,614,6.76,4005
march,19,26.29,614,6.76,4555
march,20,26.29,614,6.76,4330
