month,date,price
nov,1,4330
nov,2,4305
nov,3,4330
nov,4,4330
nov,5,4315
nov,6,4200
nov,7,4285
nov,8,4410
nov,9,4270
nov,10,4320
nov,11,4325
nov,12,4315
nov,13,4330
nov,14,4410
nov,15,4420
nov,16,4440
nov,17,4105
nov,18,4350
nov,19,4350
nov,20,4350
nov,1,5055
nov,2,5055
nov,3,5005
nov,4,5005
nov,5,5055
nov,6,5055
nov,7,5205
nov,8,5265
nov,9,5385
nov,10,5470
nov,11,5420
nov,12,5420
nov,13,5350
nov,14,5300
nov,15,5225
nov,16,5275
nov,17,5285
nov,18,5285
nov,19,5225
nov,20,5225
nov,1,1140
nov,2,1155
nov,3,1145
nov,4,1145
nov,5,1105
nov,6,1145
nov,7,1140
nov,8,1120
nov,9,1130
nov,10,1125
nov,11,1115
nov,12,1125
nov,13,1095
nov,14,1090
nov,15,1080
nov,16,1080
nov,17,1070
nov,18,1075
nov,19,1075
nov,20,1090
