month,date,area_sown,yield,inflation,price
feb,1,6.48,603,5.87,4100
feb,2,6.48,603,5.87,4000
feb,3,6.48,603,5.87,4055
feb,4,6.48,603,5.87,4050
feb,5,6.48,603,5.87,4020
feb,6,6.48,603,5.87,4015
feb,7,6.48,603,5.87,4005
feb,8,6.48,603,5.87,3839
feb,9,6.48,603,5.87,3850
feb,10,6.48,603,5.87,4000
feb,11,6.48,603,5.87,4015
feb,12,6.48,603,5.87,4080
feb,13,6.48,603,5.87,4060
feb,14,6.48,603,5.87,4080
feb,15,6.48,603,5.87,4060
feb,16,6.48,603,5.87,4050
feb,17,6.48,603,5.87,4070
feb,18,6.48,603,5.87,4090
feb,19,6.48,603,5.87,4110
feb,20,6.48,603,5.87,3820
feb,1,6.15,401,4.94,4706
feb,2,6.15,401,4.94,4550
feb,3,6.15,401,4.94,4681
feb,4,6.15,401,4.94,4711
feb,5,6.15,401,4.94,4460
feb,6,6.15,401,4.94,4628
feb,7,6.15,401,4.94,4350
feb,8,6.15,401,4.94,4330
feb,9,6.15,401,4.94,4350
feb,10,6.15,401,4.94,4621
feb,11,6.15,401,4.94,4673
feb,12,6.15,401,4.94,4670
feb,13,6.15,401,4.94,4685
feb,14,6.15,401,4.94,4370
feb,15,6.15,401,4.94,4737
feb,16,6.15,401,4.94,4728
feb,17,6.15,401,4.94,4688
feb,18,6.15,401,4.94,4674
feb,19,6.15,401,4.94,3500
feb,20,6.15,401,4.94,3550
feb,1,5.7,611,2.94,5760
feb,2,5.7,611,2.94,5780
feb,3,5.7,611,2.94,5690
feb,4,5.7,611,2.94,5740
feb,5,5.7,611,2.94,5690
feb,6,5.7,611,2.94,5590
feb,7,5.7,611,2.94,5760
feb,8,5.7,611,2.94,5850
feb,9,5.7,611,2.94,5760
feb,10,5.7,611,2.94,5750
feb,11,5.7,611,2.94,5790
feb,12,5.7,611,2.94,5590
feb,13,5.7,611,2.94,5620
feb,14,5.7,611,2.94,5680
feb,15,5.7,611,2.94,5650
feb,16,5.7,611,2.94,5790
feb,17,5.7,611,2.94,5790
feb,18,5.7,611,2.94,5890
feb,19,5.7,611,2.94,5790
feb,20,5.7,611,2.94,5900
feb,1,6.65,549,4.86,5225
feb,2,6.65,549,4.86,5250
feb,3,6.65,549,4.86,5280
feb,4,6.65,549,4.86,5260
feb,5,6.65,549,4.86,5190
feb,6,6.65,549,4.86,5160
feb,7,6.65,549,4.86,5196
feb,8,6.65,549,4.86,5240
feb,9,6.65,549,4.86,5200
feb,10,6.65,549,4.86,5160
feb,11,6.65,549,4.86,5190
feb,12,6.65,549,4.86,5150
feb,13,6.65,549,4.86,5100
feb,14,6.65,549,4.86,5100
feb,15,6.65,549,4.86,5050
feb,16,6.65,549,4.86,5055
feb,17,6.65,549,4.86,5050
feb,18,6.65,549,4.86,5115
feb,19,6.65,549,4.86,5130
feb,20,6.65,549,4.86,4980
feb,1,7.08,552,7.66,5450
feb,2,7.08,552,7.66,5450
feb,3,7.08,552,7.66,5435
feb,4,7.08,552,7.66,5445
feb,5,7.08,552,7.66,5500
feb,6,7.08,552,7.66,5475
feb,7,7.08,552,7.66,5445
feb,8,7.08,552,7.66,5445
feb,9,7.08,552,7.66,5490
feb,10,7.08,552,7.66,5425
feb,11,7.08,552,7.66,5490
feb,12,7.08,552,7.66,5500
feb,13,7.08,552,7.66,5500
feb,14,7.08,552,7.66,5460
feb,15,7.08,552,7.66,5375
feb,16,7.08,552,7.66,5350
feb,17,7.08,552,7.66,5360
feb,18,7.08,552,7.66,5505
feb,19,7.08,552,7.66,5505
feb,20,7.08,552,7.66,5510
feb,1,7.01,534,6.76,5150
feb,2,7.01,534,6.76,5250
feb,3,7.01,534,6.76,5250
feb,4,7.01,534,6.76,5150
feb,5,7.01,534,6.76,5150
feb,6,7.01,534,6.76,5150
feb,7,7.01,534,6.76,5150
feb,8,7.01,534,6.76,5250
feb,9,7.01,534,6.76,5200
feb,10,7.01,534,6.76,5100
feb,11,7.01,534,6.76,5100
feb,12,7.01,534,6.76,5050
feb,13,7.01,534,6.76,5100
feb,14,7.01,534,6.76,5050
feb,15,7.01,534,6.76,5025
feb,16,7.01,534,6.76,5100
feb,17,7.01,534,6.76,5050
feb,18,7.01,534,6.76,5050
feb,19,7.01,534,6.76,5100
feb,20,7.01,534,6.76,5150
