month,date,price
jan,1,4000
jan,2,3953
jan,3,3850
jan,4,4274
jan,5,4044
jan,6,3976
jan,7,4300
jan,8,4300
jan,9,3998
jan,10,3942
jan,11,4043
jan,12,4178
jan,13,4117
jan,14,4048
jan,15,4100
jan,16,4133
jan,17,4133
jan,18,3800
jan,19,4055
jan,20,4162
jan,1,4150
jan,2,4200
jan,3,4200
jan,4,4250
jan,5,4200
jan,6,4200
jan,7,4100
jan,8,4050
jan,9,4000
jan,10,4000
jan,11,4100
jan,12,4050
jan,13,4050
jan,14,4000
jan,15,4100
jan,16,4100
jan,17,4000
jan,18,4000
jan,19,4050
jan,20,4011
jan,1,4900
jan,2,4950
jan,3,5000
jan,4,5100
jan,5,5100
jan,6,5100
jan,7,5100
jan,8,5100
jan,9,5100
jan,10,5150
jan,11,5100
jan,12,5100
jan,13,5100
jan,14,5100
jan,15,5150
jan,16,5200
jan,17,5250
jan,18,5230
jan,19,5200
jan,20,5150
jan,1,4865
jan,2,5093
jan,3,5081
jan,4,5426
jan,5,5775
jan,6,5437
jan,7,5542
jan,8,5337
jan,9,4971
jan,10,5261
jan,11,5437
jan,12,5313
jan,13,5049
jan,14,4962
jan,15,5315
jan,16,5416
jan,17,5206
jan,18,5152
jan,19,5336
jan,20,5439
jan,1,5346
jan,2,5400
jan,3,5400
jan,4,5253
jan,5,5756
jan,6,5535
jan,7,5317
jan,8,5488
jan,9,5450
jan,10,5325
jan,11,5350
jan,12,6472
jan,13,5596
jan,14,5520
jan,15,6046
jan,16,5698
jan,17,5268
jan,18,4747
jan,19,5326
jan,20,5286
