month,day,area_sown,yield,inflation,price
dec,1,2.85,537,2.94,4505
dec,2,2.85,537,2.94,4480
dec,3,2.85,537,2.94,4530
dec,4,2.85,537,2.94,4350
dec,5,2.85,537,2.94,4300
dec,6,2.85,537,2.94,4330
dec,7,2.85,537,2.94,4275
dec,8,2.85,537,2.94,4165
dec,9,2.85,537,2.94,4255
dec,10,2.85,537,2.94,4315
dec,11,2.85,537,2.94,4345
dec,12,2.85,537,2.94,4330
dec,13,2.85,537,2.94,4270
dec,14,2.85,537,2.94,4270
dec,15,2.85,537,2.94,4260
dec,16,2.85,537,2.94,4285
dec,17,2.85,537,2.94,4310
dec,18,2.85,537,2.94,4350
dec,19,2.85,537,2.94,4365
dec,20,2.85,537,2.94,4320
dec,1,2.91,687,4.86,5275
dec,2,2.91,687,4.86,5225
dec,3,2.91,687,4.86,5155
dec,4,2.91,687,4.86,5145
dec,5,2.91,687,4.86,5120
dec,6,2.91,687,4.86,5205
dec,7,2.91,687,4.86,5170
dec,8,2.91,687,4.86,5165
dec,9,2.91,687,4.86,5185
dec,10,2.91,687,4.86,5255
dec,11,2.91,687,4.86,5265
dec,12,2.91,687,4.86,5100
dec,13,2.91,687,4.86,5385
dec,14,2.91,687,4.86,5425
dec,15,2.91,687,4.86,5225
dec,16,2.91,687,4.86,5155
dec,17,2.91,687,4.86,5145
dec,18,2.91,687,4.86,5120
dec,19,2.91,687,4.86,5205
dec,20,2.91,687,4.86,5170
dec,1,2.68,634,7.66,5400
dec,2,2.68,634,7.66,5425
dec,3,2.68,634,7.66,5230
dec,4,2.68,634,7.66,5350
dec,5,2.68,634,7.66,5470
dec,6,2.68,634,7.66,5350
dec,7,2.68,634,7.66,5225
dec,8,2.68,634,7.66,5450
dec,9,2.68,634,7.66,5420
dec,10,2.68,634,7.66,5460
dec,11,2.68,634,7.66,5300
dec,12,2.68,634,7.66,5305
dec,13,2.68,634,7.66,5370
dec,14,2.68,634,7.66,5125
dec,15,2.68,634,7.66,5540
dec,16,2.68,634,7.66,5420
dec,17,2.68,634,7.66,5305
dec,18,2.68,634,7.66,5070
dec,19,2.68,634,7.66,5175
dec,20,2.68,634,7.66,5200
dec,1,3.92,564,6.76,5440
dec,2,3.92,564,6.76,5510
dec,3,3.92,564,6.76,5555
dec,4,3.92,564,6.76,5520
dec,5,3.92,564,6.76,5510
dec,6,3.92,564,6.76,5450
dec,7,3.92,564,6.76,5440
dec,8,3.92,564,6.76,5485
dec,9,3.92,564,6.76,5460
dec,10,3.92,564,6.76,5510
dec,11,3.92,564,6.76,5410
dec,12,3.92,564,6.76,5475
dec,13,3.92,564,6.76,5555
dec,14,3.92,564,6.76,5520
dec,15,3.92,564,6.76,5510
dec,16,3.92,564,6.76,5450
dec,17,3.92,564,6.76,5440
dec,18,3.92,564,6.76,5485
dec,19,3.92,564,6.76,5460
dec,20,3.92,564,6.76,5500
