month,day,area_sown,yield,inflation,price
march,1,3.39,313,4.94,4100
march,2,3.39,313,4.94,4095
march,3,3.39,313,4.94,4100
march,4,3.39,313,4.94,4095
march,5,3.39,313,4.94,4090
march,6,3.39,313,4.94,4070
march,7,3.39,313,4.94,3955
march,8,3.39,313,4.94,4015
march,9,3.39,313,4.94,4010
march,10,3.39,313,4.94,4045
march,11,3.39,313,4.94,4030
march,12,3.39,313,4.94,4030
march,13,3.39,313,4.94,4030
march,14,3.39,313,4.94,4050
march,15,3.39,313,4.94,4065
march,16,3.39,313,4.94,4080
march,17,3.39,313,4.94,4065
march,18,3.39,313,4.94,4045
march,19,3.39,313,4.94,4055
march,20,3.39,313,4.94,4060
march,1,2.85,537,2.94,4685
march,2,2.85,537,2.94,4640
march,3,2.85,537,2.94,4625
march,4,2.85,537,2.94,4675
march,5,2.85,537,2.94,4675
march,6,2.85,537,2.94,4675
march,7,2.85,537,2.94,4635
march,8,2.85,537,2.94,4670
march,9,2.85,537,2.94,4650
march,10,2.85,537,2.94,4540
march,11,2.85,537,2.94,4550
march,12,2.85,537,2.94,4575
march,13,2.85,537,2.94,4575
march,14,2.85,537,2.94,4580
march,15,2.85,537,2.94,4570
march,16,2.85,537,2.94,4645
march,17,2.85,537,2.94,4660
march,18,2.85,537,2.94,4650
march,19,2.85,537,2.94,4625
march,20,2.85,537,2.94,4600
march,1,2.91,687,4.86,6085
march,2,2.91,687,4.86,6150
march,3,2.91,687,4.86,6100
march,4,2.91,687,4.86,6190
march,5,2.91,687,4.86,6260
march,6,2.91,687,4.86,6290
march,7,2.91,687,4.86,6190
march,8,2.91,687,4.86,6230
march,9,2.91,687,4.86,6085
march,10,2.91,687,4.86,6070
march,11,2.91,687,4.86,5900
march,12,2.91,687,4.86,6100
march,13,2.91,687,4.86,6130
march,14,2.91,687,4.86,6165
march,15,2.91,687,4.86,6060
march,16,2.91,687,4.86,6065
march,17,2.91,687,4.86,6150
march,18,2.91,687,4.86,6180
march,19,2.91,687,4.86,6100
march,20,2.91,687,4.86,6010
march,1,2.68,634,7.66,4950
march,2,2.68,634,7.66,4960
march,3,2.68,634,7.66,4955
march,4,2.68,634,7.66,4965
march,5,2.68,634,7.66,5010
march,6,2.68,634,7.66,4960
march,7,2.68,634,7.66,4950
march,8,2.68,634,7.66,4995
march,9,2.68,634,7.66,4945
march,10,2.68,634,7.66,4895
march,11,2.68,634,7.66,4785
march,12,2.68,634,7.66,4700
march,13,2.68,634,7.66,4770
march,14,2.68,634,7.66,4815
march,15,2.68,634,7.66,4795
march,16,2.68,634,7.66,4840
march,17,2.68,634,7.66,4780
march,18,2.68,634,7.66,4840
march,19,2.68,634,7.66,4815
march,20,2.68,634,7.66,4780
march,1,3.92,564,6.76,5420
march,2,3.92,564,6.76,5430
march,3,3.92,564,6.76,5490
march,4,3.92,564,6.76,5505
march,5,3.92,564,6.76,5550
march,6,3.92,564,6.76,5535
march,7,3.92,564,6.76,5530
march,8,3.92,564,6.76,5525
march,9,3.92,564,6.76,5650
march,10,3.92,564,6.76,5665
march,11,3.92,564,6.76,5690
march,12,3.92,564,6.76,5775
march,13,3.92,564,6.76,5815
march,14,3.92,564,6.76,5830
march,15,3.92,564,6.76,5800
march,16,3.92,564,6.76,6105
march,17,3.92,564,6.76,6000
march,18,3.92,564,6.76,6130
march,19,3.92,564,6.76,6100
march,20,3.92,564,6.76,6100
