month,day,area_sown,yield,inflation,price
sept,1,2.85,537,2.94,4201
sept,2,2.85,537,2.94,4255
sept,3,2.85,537,2.94,4355
sept,4,2.85,537,2.94,4335
sept,5,2.85,537,2.94,4400
sept,6,2.85,537,2.94,4390
sept,7,2.85,537,2.94,4450
sept,8,2.85,537,2.94,4475
sept,9,2.85,537,2.94,4535
sept,10,2.85,537,2.94,4535
sept,11,2.85,537,2.94,4535
sept,12,2.85,537,2.94,4560
sept,13,2.85,537,2.94,4570
sept,14,2.85,537,2.94,4630
sept,15,2.85,537,2.94,4560
sept,16,2.85,537,2.94,4530
sept,17,2.85,537,2.94,4500
sept,18,2.85,537,2.94,4400
sept,19,2.85,537,2.94,4420
sept,20,2.85,537,2.94,4570
sept,1,2.91,687,4.86,4980
sept,2,2.91,687,4.86,4400
sept,3,2.91,687,4.86,5000
sept,4,2.91,687,4.86,4935
sept,5,2.91,687,4.86,4930
sept,6,2.91,687,4.86,4820
sept,7,2.91,687,4.86,4580
sept,8,2.91,687,4.86,4855
sept,9,2.91,687,4.86,4500
sept,10,2.91,687,4.86,4640
sept,11,2.91,687,4.86,4505
sept,12,2.91,687,4.86,4840
sept,13,2.91,687,4.86,4945
sept,14,2.91,687,4.86,5000
sept,15,2.91,687,4.86,4940
sept,16,2.91,687,4.86,5020
sept,17,2.91,687,4.86,4900
sept,18,2.91,687,4.86,4795
sept,19,2.91,687,4.86,4950
sept,20,2.91,687,4.86,5015
sept,1,2.68,634,7.66,4560
sept,2,2.68,634,7.66,4560
sept,3,2.68,634,7.66,4580
sept,4,2.68,634,7.66,4460
sept,5,2.68,634,7.66,4550
sept,6,2.68,634,7.66,4500
sept,7,2.68,634,7.66,4550
sept,8,2.68,634,7.66,4600
sept,9,2.68,634,7.66,4560
sept,10,2.68,634,7.66,4650
sept,11,2.68,634,7.66,4350
sept,12,2.68,634,7.66,4430
sept,13,2.68,634,7.66,4450
sept,14,2.68,634,7.66,4450
sept,15,2.68,634,7.66,4560
sept,16,2.68,634,7.66,4560
sept,17,2.68,634,7.66,4580
sept,18,2.68,634,7.66,4460
sept,19,2.68,634,7.66,4550
sept,20,2.68,634,7.66,4500
sept,1,3.92,564,6.76,5405
sept,2,3.92,564,6.76,5370
sept,3,3.92,564,6.76,5365
sept,4,3.92,564,6.76,5350
sept,5,3.92,564,6.76,5350
sept,6,3.92,564,6.76,5325
sept,7,3.92,564,6.76,5290
sept,8,3.92,564,6.76,5290
sept,9,3.92,564,6.76,5410
sept,10,3.92,564,6.76,5310
sept,11,3.92,564,6.76,5190
sept,12,3.92,564,6.76,5080
sept,13,3.92,564,6.76,5150
sept,14,3.92,564,6.76,5135
sept,15,3.92,564,6.76,5405
sept,16,3.92,564,6.76,5370
sept,17,3.92,564,6.76,5365
sept,18,3.92,564,6.76,5350
sept,19,3.92,564,6.76,5350
sept,20,3.92,564,6.76,5325
