month ,day ,area_sown,yield,inflation,price
jan,1,4.2,526,5.87,4230
jan,2,4.2,526,5.87,4200
jan,3,4.2,526,5.87,4235
jan,4,4.2,526,5.87,4290
jan,5,4.2,526,5.87,4275
jan,6,4.2,526,5.87,4285
jan,7,4.2,526,5.87,4265
jan,8,4.2,526,5.87,4190
jan,9,4.2,526,5.87,4155
jan,10,4.2,526,5.87,4180
jan,11,4.2,526,5.87,4200
jan,12,4.2,526,5.87,4205
jan,13,4.2,526,5.87,4190
jan,14,4.2,526,5.87,3950
jan,15,4.2,526,5.87,4025
jan,16,4.2,526,5.87,4045
jan,17,4.2,526,5.87,4050
jan,18,4.2,526,5.87,4050
jan,19,4.2,526,5.87,3950
jan,20,4.2,526,5.87,3950
jan,1,3.39,313,4.94,4820
jan,2,3.39,313,4.94,4825
jan,3,3.39,313,4.94,4765
jan,4,3.39,313,4.94,4730
jan,5,3.39,313,4.94,4700
jan,6,3.39,313,4.94,4700
jan,7,3.39,313,4.94,4630
jan,8,3.39,313,4.94,4590
jan,9,3.39,313,4.94,4660
jan,10,3.39,313,4.94,4665
jan,11,3.39,313,4.94,4715
jan,12,3.39,313,4.94,4780
jan,13,3.39,313,4.94,4800
jan,14,3.39,313,4.94,4770
jan,15,3.39,313,4.94,4635
jan,16,3.39,313,4.94,4660
jan,17,3.39,313,4.94,4665
jan,18,3.39,313,4.94,4665
jan,19,3.39,313,4.94,4660
jan,20,3.39,313,4.94,4615
jan,1,2.85,537,2.94,5495
jan,2,2.85,537,2.94,5545
jan,3,2.85,537,2.94,5595
jan,4,2.85,537,2.94,5520
jan,5,2.85,537,2.94,5655
jan,6,2.85,537,2.94,5600
jan,7,2.85,537,2.94,5650
jan,8,2.85,537,2.94,5650
jan,9,2.85,537,2.94,5790
jan,10,2.85,537,2.94,5880
jan,11,2.85,537,2.94,5665
jan,12,2.85,537,2.94,5745
jan,13,2.85,537,2.94,5865
jan,14,2.85,537,2.94,5770
jan,15,2.85,537,2.94,5920
jan,16,2.85,537,2.94,5880
jan,17,2.85,537,2.94,5970
jan,18,2.85,537,2.94,6060
jan,19,2.85,537,2.94,5995
jan,20,2.85,537,2.94,5995
jan,1,2.91,687,4.86,5330
jan,2,2.91,687,4.86,5225
jan,3,2.91,687,4.86,5250
jan,4,2.91,687,4.86,5380
jan,5,2.91,687,4.86,5330
jan,6,2.91,687,4.86,5285
jan,7,2.91,687,4.86,5240
jan,8,2.91,687,4.86,5240
jan,9,2.91,687,4.86,5415
jan,10,2.91,687,4.86,5355
jan,11,2.91,687,4.86,5280
jan,12,2.91,687,4.86,5300
jan,13,2.91,687,4.86,5275
jan,14,2.91,687,4.86,5250
jan,15,2.91,687,4.86,5250
jan,16,2.91,687,4.86,5250
jan,17,2.91,687,4.86,5060
jan,18,2.91,687,4.86,5170
jan,19,2.91,687,4.86,5080
jan,20,2.91,687,4.86,5065
jan,1,2.68,634,7.66,5470
jan,2,2.68,634,7.66,5490
jan,3,2.68,634,7.66,5440
jan,4,2.68,634,7.66,5510
jan,5,2.68,634,7.66,5485
jan,6,2.68,634,7.66,5500
jan,7,2.68,634,7.66,5450
jan,8,2.68,634,7.66,5435
jan,9,2.68,634,7.66,5255
jan,10,2.68,634,7.66,5450
jan,11,2.68,634,7.66,5470
jan,12,2.68,634,7.66,5465
jan,13,2.68,634,7.66,5410
jan,14,2.68,634,7.66,5455
jan,15,2.68,634,7.66,5460
jan,16,2.68,634,7.66,5440
jan,17,2.68,634,7.66,5460
jan,18,2.68,634,7.66,5460
jan,19,2.68,634,7.66,5450
jan,20,2.68,634,7.66,5455
jan,1,3.92,564,6.76,5125
jan,2,3.92,564,6.76,5150
jan,3,3.92,564,6.76,5250
jan,4,3.92,564,6.76,5225
jan,5,3.92,564,6.76,5255
jan,6,3.92,564,6.76,5335
jan,7,3.92,564,6.76,5335
jan,8,3.92,564,6.76,5350
jan,9,3.92,564,6.76,5360
jan,10,3.92,564,6.76,5365
jan,11,3.92,564,6.76,5365
jan,12,3.92,564,6.76,5370
jan,13,3.92,564,6.76,5280
jan,14,3.92,564,6.76,5300
jan,15,3.92,564,6.76,5300
jan,16,3.92,564,6.76,5280
jan,17,3.92,564,6.76,5280
jan,18,3.92,564,6.76,5285
jan,19,3.92,564,6.76,5285
jan,20,3.92,564,6.76,5240
