month,day,area_sown,yield,inflation,price
jun,1,1.42,519,2.94,3700
jun,2,1.42,519,2.94,3700
jun,3,1.42,519,2.94,3600
jun,4,1.42,519,2.94,3600
jun,5,1.42,519,2.94,3600
jun,6,1.42,519,2.94,3600
jun,7,1.42,519,2.94,3600
jun,8,1.42,519,2.94,3600
jun,9,1.42,519,2.94,3600
jun,10,1.42,519,2.94,3600
jun,11,1.42,519,2.94,3600
jun,12,1.42,519,2.94,3600
jun,13,1.42,519,2.94,3600
jun,14,1.42,519,2.94,3600
jun,15,1.42,519,2.94,3600
jun,16,1.42,519,2.94,3600
jun,17,1.42,519,2.94,3600
jun,18,1.42,519,2.94,3600
jun,19,1.42,519,2.94,3600
jun,20,1.42,519,2.94,3600
jun,1,1.83,511,4.86,4000
jun,2,1.83,511,4.86,4000
jun,3,1.83,511,4.86,4000
jun,4,1.83,511,4.86,4000
jun,5,1.83,511,4.86,4000
jun,6,1.83,511,4.86,4000
jun,7,1.83,511,4.86,4000
jun,8,1.83,511,4.86,4000
jun,9,1.83,511,4.86,4000
jun,10,1.83,511,4.86,4000
jun,11,1.83,511,4.86,4000
jun,12,1.83,511,4.86,4000
jun,13,1.83,511,4.86,4000
jun,14,1.83,511,4.86,4000
jun,15,1.83,511,4.86,4000
jun,16,1.83,511,4.86,4000
jun,17,1.83,511,4.86,4000
jun,18,1.83,511,4.86,4000
jun,19,1.83,511,4.86,4000
jun,20,1.83,511,4.86,4000
jun,1,1.33,639,7.66,4200
jun,2,1.33,639,7.66,4200
jun,3,1.33,639,7.66,4300
jun,4,1.33,639,7.66,4300
jun,5,1.33,639,7.66,4300
jun,6,1.33,639,7.66,4300
jun,7,1.33,639,7.66,4300
jun,8,1.33,639,7.66,4300
jun,9,1.33,639,7.66,4300
jun,10,1.33,639,7.66,4300
jun,11,1.33,639,7.66,4300
jun,12,1.33,639,7.66,4300
jun,13,1.33,639,7.66,4300
jun,14,1.33,639,7.66,4300
jun,15,1.33,639,7.66,4300
jun,16,1.33,639,7.66,4300
jun,17,1.33,639,7.66,4300
jun,18,1.33,639,7.66,4300
jun,19,1.33,639,7.66,4100
jun,20,1.33,639,7.66,4100
jun,1,1.28,797,6.76,4400
jun,2,1.28,797,6.76,4400
jun,3,1.28,797,6.76,4300
jun,4,1.28,797,6.76,4400
jun,5,1.28,797,6.76,4400
jun,6,1.28,797,6.76,4400
jun,7,1.28,797,6.76,4400
jun,8,1.28,797,6.76,4350
jun,9,1.28,797,6.76,4400
jun,10,1.28,797,6.76,4400
jun,11,1.28,797,6.76,4300
jun,12,1.28,797,6.76,4300
jun,13,1.28,797,6.76,4300
jun,14,1.28,797,6.76,4300
jun,15,1.28,797,6.76,4300
jun,16,1.28,797,6.76,4300
jun,17,1.28,797,6.76,4300
jun,18,1.28,797,6.76,4300
jun,19,1.28,797,6.76,5100
jun,20,1.28,797,6.76,5000
