month,day,area_sown,yield,inflation,price
sept,1,2.91,687,4.86,5325
sept,2,2.91,687,4.86,4370
sept,3,2.91,687,4.86,4505
sept,4,2.91,687,4.86,4145
sept,5,2.91,687,4.86,4585
sept,6,2.91,687,4.86,4220
sept,7,2.91,687,4.86,4140
sept,8,2.91,687,4.86,3835
sept,9,2.91,687,4.86,3930
sept,10,2.91,687,4.86,3790
sept,11,2.91,687,4.86,3800
sept,12,2.91,687,4.86,3975
sept,13,2.91,687,4.86,3980
sept,14,2.91,687,4.86,3750
sept,15,2.91,687,4.86,3750
sept,16,2.91,687,4.86,3780
sept,17,2.91,687,4.86,3995
sept,18,2.91,687,4.86,3700
sept,19,2.91,687,4.86,3785
sept,20,2.91,687,4.86,3990
sept,1,2.68,634,7.66,4280
sept,2,2.68,634,7.66,4225
sept,3,2.68,634,7.66,4250
sept,4,2.68,634,7.66,4225
sept,5,2.68,634,7.66,4260
sept,6,2.68,634,7.66,4280
sept,7,2.68,634,7.66,4350
sept,8,2.68,634,7.66,4350
sept,9,2.68,634,7.66,4350
sept,10,2.68,634,7.66,4350
sept,11,2.68,634,7.66,4335
sept,12,2.68,634,7.66,4300
sept,13,2.68,634,7.66,4500
sept,14,2.68,634,7.66,4475
sept,15,2.68,634,7.66,4450
sept,16,2.68,634,7.66,4370
sept,17,2.68,634,7.66,4300
sept,18,2.68,634,7.66,4300
sept,19,2.68,634,7.66,4200
sept,20,2.68,634,7.66,4400
sept,1,3.92,564,6.76,5017
sept,2,3.92,564,6.76,5245
sept,3,3.92,564,6.76,4942
sept,4,3.92,564,6.76,5060
sept,5,3.92,564,6.76,4942
sept,6,3.92,564,6.76,4727
sept,7,3.92,564,6.76,4647
sept,8,3.92,564,6.76,4697
sept,9,3.92,564,6.76,4707
sept,10,3.92,564,6.76,4927
sept,11,3.92,564,6.76,4857
sept,12,3.92,564,6.76,4497
sept,13,3.92,564,6.76,4837
sept,14,3.92,564,6.76,4942
sept,15,3.92,564,6.76,4727
sept,16,3.92,564,6.76,4647
sept,17,3.92,564,6.76,4697
sept,18,3.92,564,6.76,4707
sept,19,3.92,564,6.76,4927
sept,20,3.92,564,6.76,4857
