month,date,area_sown,yield,inflation,price
march,1,8.75,661,5.87,4000
march,2,8.75,661,5.87,3919
march,3,8.75,661,5.87,3926
march,4,8.75,661,5.87,3929
march,5,8.75,661,5.87,3920
march,6,8.75,661,5.87,3830
march,7,8.75,661,5.87,3990
march,8,8.75,661,5.87,3854
march,9,8.75,661,5.87,3842
march,10,8.75,661,5.87,3940
march,11,8.75,661,5.87,3839
march,12,8.75,661,5.87,3850
march,13,8.75,661,5.87,3760
march,14,8.75,661,5.87,3880
march,15,8.75,661,5.87,3893
march,16,8.75,661,5.87,3490
march,17,8.75,661,5.87,3650
march,18,8.75,661,5.87,3702
march,19,8.75,661,5.87,4021
march,20,8.75,661,5.87,3981
march,1,6.42,516,4.94,4109
march,2,6.42,516,4.94,4000
march,3,6.42,516,4.94,3935
march,4,6.42,516,4.94,3701
march,5,6.42,516,4.94,4010
march,6,6.42,516,4.94,3610
march,7,6.42,516,4.94,3939
march,8,6.42,516,4.94,3810
march,9,6.42,516,4.94,2944
march,10,6.42,516,4.94,4030
march,11,6.42,516,4.94,3313
march,12,6.42,516,4.94,3410
march,13,6.42,516,4.94,4230
march,14,6.42,516,4.94,3364
march,15,6.42,516,4.94,3499
march,16,6.42,516,4.94,3919
march,17,6.42,516,4.94,3790
march,18,6.42,516,4.94,3590
march,19,6.42,516,4.94,3668
march,20,6.42,516,4.94,3985
march,1,5.1,600,2.94,3938
march,2,5.1,600,2.94,5690
march,3,5.1,600,2.94,5230
march,4,5.1,600,2.94,4390
march,5,5.1,600,2.94,5452
march,6,5.1,600,2.94,4590
march,7,5.1,600,2.94,4920
march,8,5.1,600,2.94,4754
march,9,5.1,600,2.94,5503
march,10,5.1,600,2.94,5154
march,11,5.1,600,2.94,5285
march,12,5.1,600,2.94,5258
march,13,5.1,600,2.94,5929
march,14,5.1,600,2.94,4896
march,15,5.1,600,2.94,5354
march,16,5.1,600,2.94,4558
march,17,5.1,600,2.94,4670
march,18,5.1,600,2.94,4347
march,19,5.1,600,2.94,5665
march,20,5.1,600,2.94,4370
march,1,5.47,538,4.86,4080
march,2,5.47,538,4.86,3971
march,3,5.47,538,4.86,3815
march,4,5.47,538,4.86,3798
march,5,5.47,538,4.86,3860
march,6,5.47,538,4.86,3199
march,7,5.47,538,4.86,3957
march,8,5.47,538,4.86,3180
march,9,5.47,538,4.86,3553
march,10,5.47,538,4.86,3805
march,11,5.47,538,4.86,3676
march,12,5.47,538,4.86,3531
march,13,5.47,538,4.86,3539
march,14,5.47,538,4.86,3798
march,15,5.47,538,4.86,3978
march,16,5.47,538,4.86,3523
march,17,5.47,538,4.86,3278
march,18,5.47,538,4.86,2870
march,19,5.47,538,4.86,3298
march,20,5.47,538,4.86,3403
march,1,7.36,346,7.66,4101
march,2,7.36,346,7.66,4178
march,3,7.36,346,7.66,4199
march,4,7.36,346,7.66,4550
march,5,7.36,346,7.66,4444
march,6,7.36,346,7.66,4867
march,7,7.36,346,7.66,4230
march,8,7.36,346,7.66,4390
march,9,7.36,346,7.66,5019
march,10,7.36,346,7.66,5170
march,11,7.36,346,7.66,5444
march,12,7.36,346,7.66,4375
march,13,7.36,346,7.66,5605
march,14,7.36,346,7.66,5269
march,15,7.36,346,7.66,5636
march,16,7.36,346,7.66,5627
march,17,7.36,346,7.66,5576
march,18,7.36,346,7.66,5154
march,19,7.36,346,7.66,5564
march,20,7.36,346,7.66,5444
march,1,5.5,556,6.76,4465
march,2,5.5,556,6.76,4062
march,3,5.5,556,6.76,3933
march,4,5.5,556,6.76,4606
march,5,5.5,556,6.76,3929
march,6,5.5,556,6.76,4586
march,7,5.5,556,6.76,4105
march,8,5.5,556,6.76,4629
march,9,5.5,556,6.76,3914
march,10,5.5,556,6.76,3798
march,11,5.5,556,6.76,4465
march,12,5.5,556,6.76,4062
march,13,5.5,556,6.76,3933
march,14,5.5,556,6.76,4606
march,15,5.5,556,6.76,3929
march,16,5.5,556,6.76,4586
march,17,5.5,556,6.76,4105
march,18,5.5,556,6.76,4629
march,19,5.5,556,6.76,3914
march,20,5.5,556,6.76,3798
