month,date,area_sown,yield,inflation,price
april,1,5.1,600,2.94,4032
april,2,5.1,600,2.94,4060
april,3,5.1,600,2.94,4189
april,4,5.1,600,2.94,4180
april,5,5.1,600,2.94,4190
april,6,5.1,600,2.94,4126
april,7,5.1,600,2.94,4142
april,8,5.1,600,2.94,4171
april,9,5.1,600,2.94,4190
april,10,5.1,600,2.94,4189
april,11,5.1,600,2.94,4096
april,12,5.1,600,2.94,4170
april,13,5.1,600,2.94,4134
april,14,5.1,600,2.94,4190
april,15,5.1,600,2.94,4150
april,16,5.1,600,2.94,4337
april,17,5.1,600,2.94,4019
april,18,5.1,600,2.94,4450
april,19,5.1,600,2.94,4554
april,20,5.1,600,2.94,4460
april,1,5.47,538,4.86,3165
april,2,5.47,538,4.86,3450
april,3,5.47,538,4.86,3816
april,4,5.47,538,4.86,3935
april,5,5.47,538,4.86,4192
april,6,5.47,538,4.86,3969
april,7,5.47,538,4.86,4673
april,8,5.47,538,4.86,4669
april,9,5.47,538,4.86,3050
april,10,5.47,538,4.86,3953
april,11,5.47,538,4.86,4792
april,12,5.47,538,4.86,3925
april,13,5.47,538,4.86,4505
april,14,5.47,538,4.86,3589
april,15,5.47,538,4.86,4808
april,16,5.47,538,4.86,4738
april,17,5.47,538,4.86,4768
april,18,5.47,538,4.86,4427
april,19,5.47,538,4.86,4112
april,20,5.47,538,4.86,4156
april,1,7.36,346,7.66,3103
april,2,7.36,346,7.66,3398
april,3,7.36,346,7.66,3998
april,4,7.36,346,7.66,4151
april,5,7.36,346,7.66,3689
april,6,7.36,346,7.66,4198
april,7,7.36,346,7.66,4771
april,8,7.36,346,7.66,5181
april,9,7.36,346,7.66,4170
april,10,7.36,346,7.66,4287
april,11,7.36,346,7.66,4176
april,12,7.36,346,7.66,3988
april,13,7.36,346,7.66,3470
april,14,7.36,346,7.66,3787
april,15,7.36,346,7.66,3809
april,16,7.36,346,7.66,4170
april,17,7.36,346,7.66,3898
april,18,7.36,346,7.66,3678
april,19,7.36,346,7.66,3767
april,20,7.36,346,7.66,4634
april,1,5.5,556,6.76,3982
april,2,5.5,556,6.76,3896
april,3,5.5,556,6.76,3689
april,4,5.5,556,6.76,3673
april,5,5.5,556,6.76,3544
april,6,5.5,556,6.76,3758
april,7,5.5,556,6.76,3583
april,8,5.5,556,6.76,3139
april,9,5.5,556,6.76,3649
april,10,5.5,556,6.76,3640
april,11,5.5,556,6.76,3982
april,12,5.5,556,6.76,3896
april,13,5.5,556,6.76,3689
april,14,5.5,556,6.76,3673
april,15,5.5,556,6.76,3544
april,16,5.5,556,6.76,3758
april,17,5.5,556,6.76,3583
april,18,5.5,556,6.76,3139
april,19,5.5,556,6.76,3649
april,20,5.5,556,6.76,3640
