month,date,price
jan,1,4255
jan,2,4240
jan,3,4350
jan,4,4400
jan,5,4348
jan,6,4290
jan,7,4285
jan,8,4000
jan,9,4250
jan,10,4200
jan,11,4205
jan,12,4140
jan,13,4098
jan,14,4040
jan,15,4010
jan,16,3820
jan,17,4010
jan,18,3950
jan,19,3950
jan,20,3400
jan,1,4771
jan,2,4877
jan,3,4900
jan,4,4830
jan,5,4741
jan,6,4777
jan,7,4760
jan,8,4740
jan,9,4677
jan,10,4644
jan,11,4700
jan,12,4747
jan,13,4816
jan,14,4800
jan,15,4837
jan,16,4800
jan,17,4300
jan,18,4315
jan,19,4300
jan,20,4310
jan,1,5260
jan,2,5240
jan,3,5160
jan,4,5180
jan,5,5180
jan,6,5290
jan,7,5460
jan,8,5490
jan,9,5560
jan,10,5640
jan,11,5360
jan,12,5350
jan,13,5490
jan,14,5430
jan,15,5650
jan,16,5760
jan,17,5720
jan,18,5790
jan,19,5760
jan,20,5860
jan,1,5304
jan,2,5325
jan,3,5200
jan,4,5330
jan,5,5415
jan,6,5390
jan,7,5385
jan,8,5360
jan,9,5410
jan,10,5538
jan,11,5480
jan,12,5300
jan,13,5355
jan,14,5360
jan,15,5440
jan,16,5430
jan,17,5430
jan,18,5400
jan,19,5350
jan,20,5250
jan,1,5510
jan,2,5490
jan,3,5510
jan,4,5525
jan,5,5480
jan,6,5470
jan,7,5440
jan,8,5440
jan,9,5460
jan,10,5450
jan,11,5465
jan,12,5465
jan,13,5470
jan,14,5460
jan,15,5460
jan,16,5460
jan,17,5450
jan,18,5460
jan,19,5485
jan,20,5485
