month ,day ,price,,month,day,price,,month,day,price,,month,day,price,,month,day,price,,month,day,price,,month,day,price,,month,day,price,,month,day,price,,month,day,price,,month,day,price,,month,day,price
jan,17,4790,,feb,17,4570,,march,17,4620,,april,17,,,may,17,,,june,17,,,july,17,,,august,17,,,sept,17,5200,,oct,17,4900,,nov,17,5240,,dec,17,5250
jan,18,4650,,feb,18,4570,,march,18,4620,,april,18,,,may,18,,,june,18,,,july,18,,,august,18,,,sept,18,5340,,oct,18,4980,,nov,18,5250,,dec,18,5160
jan,19,4500,,feb,19,4640,,march,19,4670,,april,19,,,may,19,,,june,19,,,july,19,,,august,19,,,sept,19,5300,,oct,19,4980,,nov,19,5270,,dec,19,5250
jan,20,4760,,feb,20,4580,,march,20,4650,,april,20,,,may,20,,,june,20,,,july,20,,,august,20,,,sept,20,5310,,oct,20,4980,,nov,20,5220,,dec,20,5200
jan,1,5570,,feb,1,5900,,march,1,6030,,april,1,,,may,1,,,june,1,,,july,1,,,august,1,,,sept,1,4100,,oct,1,5120,,nov,1,5100,,dec,1,5220
jan,2,5750,,feb,2,5930,,march,2,6090,,april,2,,,may,2,,,june,2,,,july,2,,,august,2,,,sept,2,4440,,oct,2,5190,,nov,2,5100,,dec,2,5100
jan,3,5710,,feb,3,6050,,march,3,6030,,april,3,,,may,3,,,june,3,,,july,3,,,august,3,,,sept,3,4370,,oct,3,5250,,nov,3,4920,,dec,3,5100
jan,4,5680,,feb,4,5940,,march,4,5590,,april,4,,,may,4,,,june,4,,,july,4,,,august,4,,,sept,4,4390,,oct,4,5410,,nov,4,5130,,dec,4,5100
jan,5,5680,,feb,5,5950,,march,5,6040,,april,5,,,may,5,,,june,5,,,july,5,,,august,5,,,sept,5,4380,,oct,5,5300,,nov,5,5150,,dec,5,5250
jan,6,5770,,feb,6,5900,,march,6,6000,,april,6,,,may,6,,,june,6,,,july,6,,,august,6,,,sept,6,4510,,oct,6,5300,,nov,6,5180,,dec,6,5200
jan,7,5800,,feb,7,5940,,march,7,5570,,april,7,,,may,7,,,june,7,,,july,7,,,august,7,,,sept,7,4680,,oct,7,5390,,nov,7,5125,,dec,7,5100
jan,8,5850,,feb,8,5920,,march,8,5500,,april,8,,,may,8,,,june,8,,,july,8,,,august,8,,,sept,8,4550,,oct,8,5210,,nov,8,4850,,dec,8,5150
jan,9,5740,,feb,9,5950,,march,9,5400,,april,9,,,may,9,,,june,9,,,july,9,,,august,9,,,sept,9,4380,,oct,9,5380,,nov,9,5160,,dec,9,5000
jan,10,5630,,feb,10,5970,,march,10,5700,,april,10,,,may,10,,,june,10,,,july,10,,,august,10,,,sept,10,4550,,oct,10,5300,,nov,10,4970,,dec,10,5260
jan,11,5780,,feb,11,5890,,march,11,5700,,april,11,,,may,11,,,june,11,,,july,11,,,august,11,,,sept,11,4550,,oct,11,5200,,nov,11,5460,,dec,11,5150
jan,12,5860,,feb,12,5820,,march,12,6000,,april,12,,,may,12,,,june,12,,,july,12,,,august,12,,,sept,12,4540,,oct,12,5150,,nov,12,4760,,dec,12,4500
jan,13,5970,,feb,13,5750,,march,13,5600,,april,13,,,may,13,,,june,13,,,july,13,,,august,13,,,sept,13,4370,,oct,13,5200,,nov,13,5000,,dec,13,4500
jan,14,5990,,feb,14,5850,,march,14,5630,,april,14,,,may,14,,,june,14,,,july,14,,,august,14,,,sept,14,4390,,oct,14,5220,,nov,14,5000,,dec,14,4900
jan,15,5890,,feb,15,5860,,march,15,6050,,april,15,,,may,15,,,june,15,,,july,15,,,august,15,,,sept,15,4380,,oct,15,5360,,nov,15,4880,,dec,15,5000
jan,16,6000,,feb,16,5950,,march,16,5325,,april,16,,,may,16,,,june,16,,,july,16,,,august,16,,,sept,16,4510,,oct,16,5340,,nov,16,5360,,dec,16,5110
jan,17,5990,,feb,17,6010,,march,17,5700,,april,17,,,may,17,,,june,17,,,july,17,,,august,17,,,sept,17,4680,,oct,17,5400,,nov,17,4800,,dec,17,4500
jan,18,5960,,feb,18,6180,,march,18,6000,,april,18,,,may,18,,,june,18,,,july,18,,,august,18,,,sept,18,4550,,oct,18,5410,,nov,18,5100,,dec,18,4900
jan,19,5940,,feb,19,6070,,march,19,5600,,april,19,,,may,19,,,june,19,,,july,19,,,august,19,,,sept,19,4380,,oct,19,5340,,nov,19,4700,,dec,19,5000
jan,20,5940,,feb,20,5970,,march,20,5630,,april,20,,,may,20,,,june,20,,,july,20,,,august,20,,,sept,20,4550,,oct,20,5335,,nov,20,4800,,dec,20,5110
jan,1,5310,,feb,1,4940,,march,1,4900,,april,1,,,may,1,,,june,1,,,july,1,,,august,1,,,sept,1,5110,,oct,1,5110,,nov,1,5320,,dec,1,5290
jan,2,5250,,feb,2,5200,,march,2,4300,,april,2,,,may,2,,,june,2,,,july,2,,,august,2,,,sept,2,5010,,oct,2,5050,,nov,2,5200,,dec,2,5350
jan,3,5200,,feb,3,5260,,march,3,4770,,april,3,,,may,3,,,june,3,,,july,3,,,august,3,,,sept,3,4600,,oct,3,5040,,nov,3,5280,,dec,3,5340
jan,4,5350,,feb,4,5120,,march,4,4990,,april,4,,,may,4,,,june,4,,,july,4,,,august,4,,,sept,4,5250,,oct,4,5270,,nov,4,5190,,dec,4,5300
jan,5,5400,,feb,5,4860,,march,5,4880,,april,5,,,may,5,,,june,5,,,july,5,,,august,5,,,sept,5,5100,,oct,5,5140,,nov,5,5170,,dec,5,5500
jan,6,5450,,feb,6,5000,,march,6,4800,,april,6,,,may,6,,,june,6,,,july,6,,,august,6,,,sept,6,4850,,oct,6,5100,,nov,6,5250,,dec,6,5460
jan,7,5280,,feb,7,5000,,march,7,4825,,april,7,,,may,7,,,june,7,,,july,7,,,august,7,,,sept,7,5200,,oct,7,5270,,nov,7,5260,,dec,7,5320
jan,8,5350,,feb,8,5150,,march,8,4760,,april,8,,,may,8,,,june,8,,,july,8,,,august,8,,,sept,8,5150,,oct,8,5150,,nov,8,5160,,dec,8,5400
jan,9,5220,,feb,9,5130,,march,9,4580,,april,9,,,may,9,,,june,9,,,july,9,,,august,9,,,sept,9,5000,,oct,9,5260,,nov,9,5280,,dec,9,5400
jan,10,5350,,feb,10,4970,,march,10,4630,,april,10,,,may,10,,,june,10,,,july,10,,,august,10,,,sept,10,4970,,oct,10,5290,,nov,10,5300,,dec,10,5370
jan,11,5450,,feb,11,4990,,march,11,4650,,april,11,,,may,11,,,june,11,,,july,11,,,august,11,,,sept,11,5110,,oct,11,5120,,nov,11,5570,,dec,11,5310
jan,12,5460,,feb,12,4950,,march,12,4670,,april,12,,,may,12,,,june,12,,,july,12,,,august,12,,,sept,12,5050,,oct,12,4980,,nov,12,5450,,dec,12,5300
jan,13,5320,,feb,13,4820,,march,13,4760,,april,13,,,may,13,,,june,13,,,july,13,,,august,13,,,sept,13,5100,,oct,13,5100,,nov,13,5350,,dec,13,5000
jan,14,5280,,feb,14,4940,,march,14,4710,,april,14,,,may,14,,,june,14,,,july,14,,,august,14,,,sept,14,4850,,oct,14,5130,,nov,14,5290,,dec,14,5260
jan,15,5260,,feb,15,4900,,march,15,4580,,april,15,,,may,15,,,june,15,,,july,15,,,august,15,,,sept,15,5200,,oct,15,5230,,nov,15,5500,,dec,15,5350
jan,16,5290,,feb,16,4900,,march,16,4630,,april,16,,,may,16,,,june,16,,,july,16,,,august,16,,,sept,16,5150,,oct,16,5270,,nov,16,5550,,dec,16,5250
jan,17,5380,,feb,17,5050,,march,17,4650,,april,17,,,may,17,,,june,17,,,july,17,,,august,17,,,sept,17,5000,,oct,17,5370,,nov,17,5460,,dec,17,5000
jan,18,5280,,feb,18,4970,,march,18,4670,,april,18,,,may,18,,,june,18,,,july,18,,,august,18,,,sept,18,4970,,oct,18,5350,,nov,18,5300,,dec,18,5260
jan,19,5250,,feb,19,4960,,march,19,4760,,april,19,,,may,19,,,june,19,,,july,19,,,august,19,,,sept,19,5110,,oct,19,5320,,nov,19,5310,,dec,19,5350
jan,20,5180,,feb,20,4900,,march,20,4710,,april,20,,,may,20,,,june,20,,,july,20,,,august,20,,,sept,20,5050,,oct,20,5200,,nov,20,5280,,dec,20,5250
jan,1,5320,,feb,1,5290,,march,1,,,april,1,,,may,1,,,june,1,,,july,1,,,august,1,,,sept,1,,,oct,1,,,nov,1,,,dec,1,
jan,2,5350,,feb,2,5290,,march,2,,,april,2,,,may,2,,,june,2,,,july,2,,,august,2,,,sept,2,,,oct,2,,,nov,2,,,dec,2,
jan,3,5340,,feb,3,5240,,march,3,,,april,3,,,may,3,,,june,3,,,july,3,,,august,3,,,sept,3,,,oct,3,,,nov,3,,,dec,3,
jan,4,5390,,feb,4,5240,,march,4,,,april,4,,,may,4,,,june,4,,,july,4,,,august,4,,,sept,4,,,oct,4,,,nov,4,,,dec,4,
jan,5,5380,,feb,5,5240,,march,5,,,april,5,,,may,5,,,june,5,,,july,5,,,august,5,,,sept,5,,,oct,5,,,nov,5,,,dec,5,
jan,6,5440,,feb,6,5000,,march,6,,,april,6,,,may,6,,,june,6,,,july,6,,,august,6,,,sept,6,,,oct,6,,,nov,6,,,dec,6,
jan,7,5330,,feb,7,5100,,march,7,,,april,7,,,may,7,,,june,7,,,july,7,,,august,7,,,sept,7,,,oct,7,,,nov,7,,,dec,7,
jan,8,5350,,feb,8,4250,,march,8,,,april,8,,,may,8,,,june,8,,,july,8,,,august,8,,,sept,8,,,oct,8,,,nov,8,,,dec,8,
jan,9,5310,,feb,9,5320,,march,9,,,april,9,,,may,9,,,june,9,,,july,9,,,august,9,,,sept,9,,,oct,9,,,nov,9,,,dec,9,
jan,10,5280,,feb,10,5350,,march,10,,,april,10,,,may,10,,,june,10,,,july,10,,,august,10,,,sept,10,,,oct,10,,,nov,10,,,dec,10,
jan,11,5290,,feb,11,5340,,march,11,,,april,11,,,may,11,,,june,11,,,july,11,,,august,11,,,sept,11,,,oct,11,,,nov,11,,,dec,11,
jan,12,5290,,feb,12,5390,,march,12,,,april,12,,,may,12,,,june,12,,,july,12,,,august,12,,,sept,12,,,oct,12,,,nov,12,,,dec,12,
jan,13,5290,,feb,13,5380,,march,13,,,april,13,,,may,13,,,june,13,,,july,13,,,august,13,,,sept,13,,,oct,13,,,nov,13,,,dec,13,
jan,14,5230,,feb,14,5440,,march,14,,,april,14,,,may,14,,,june,14,,,july,14,,,august,14,,,sept,14,,,oct,14,,,nov,14,,,dec,14,
jan,15,5300,,feb,15,5330,,march,15,,,april,15,,,may,15,,,june,15,,,july,15,,,august,15,,,sept,15,,,oct,15,,,nov,15,,,dec,15,
jan,16,5200,,feb,16,5350,,march,16,,,april,16,,,may,16,,,june,16,,,july,16,,,august,16,,,sept,16,,,oct,16,,,nov,16,,,dec,16,
jan,17,5290,,feb,17,5310,,march,17,,,april,17,,,may,17,,,june,17,,,july,17,,,august,17,,,sept,17,,,oct,17,,,nov,17,,,dec,17,
jan,18,5280,,feb,18,5280,,march,18,,,april,18,,,may,18,,,june,18,,,july,18,,,august,18,,,sept,18,,,oct,18,,,nov,18,,,dec,18,
jan,19,5240,,feb,19,5290,,march,19,,,april,19,,,may,19,,,june,19,,,july,19,,,august,19,,,sept,19,,,oct,19,,,nov,19,,,dec,19,
jan,20,5290,,feb,20,5290,,march,20,,,april,20,,,may,20,,,june,20,,,july,20,,,august,20,,,sept,20,,,oct,20,,,nov,20,,,dec,20,
