month,day,area_sown,yield,inflation,price
dec,1,4.71,596,2.94,4239
dec,2,4.71,596,2.94,4225
dec,3,4.71,596,2.94,4194
dec,4,4.71,596,2.94,4240
dec,5,4.71,596,2.94,4246
dec,6,4.71,596,2.94,4250
dec,7,4.71,596,2.94,4236
dec,8,4.71,596,2.94,4251
dec,9,4.71,596,2.94,4258
dec,10,4.71,596,2.94,4266
dec,11,4.71,596,2.94,4285
dec,12,4.71,596,2.94,4308
dec,13,4.71,596,2.94,4410
dec,14,4.71,596,2.94,4419
dec,15,4.71,596,2.94,4400
dec,16,4.71,596,2.94,4424
dec,17,4.71,596,2.94,4426
dec,18,4.71,596,2.94,4480
dec,19,4.71,596,2.94,4583
dec,20,4.71,596,2.94,4616
dec,1,5.84,677,4.86,5100
dec,2,5.84,677,4.86,5050
dec,3,5.84,677,4.86,5078
dec,4,5.84,677,4.86,5042
dec,5,5.84,677,4.86,5060
dec,6,5.84,677,4.86,5005
dec,7,5.84,677,4.86,5076
dec,8,5.84,677,4.86,5042
dec,9,5.84,677,4.86,5095
dec,10,5.84,677,4.86,5161
dec,11,5.84,677,4.86,5156
dec,12,5.84,677,4.86,5072
dec,13,5.84,677,4.86,5085
dec,14,5.84,677,4.86,5076
dec,15,5.84,677,4.86,5085
dec,16,5.84,677,4.86,5111
dec,17,5.84,677,4.86,5111
dec,18,5.84,677,4.86,5249
dec,19,5.84,677,4.86,5208
dec,20,5.84,677,4.86,5246
dec,1,6.29,703,7.66,5204
dec,2,6.29,703,7.66,5200
dec,3,6.29,703,7.66,5135
dec,4,6.29,703,7.66,5083
dec,5,6.29,703,7.66,5100
dec,6,6.29,703,7.66,5110
dec,7,6.29,703,7.66,5151
dec,8,6.29,703,7.66,5183
dec,9,6.29,703,7.66,5190
dec,10,6.29,703,7.66,5180
dec,11,6.29,703,7.66,5181
dec,12,6.29,703,7.66,5144
dec,13,6.29,703,7.66,5170
dec,14,6.29,703,7.66,5152
dec,15,6.29,703,7.66,5190
dec,16,6.29,703,7.66,5200
dec,17,6.29,703,7.66,5200
dec,18,6.29,703,7.66,5297
dec,19,6.29,703,7.66,5286
dec,20,6.29,703,7.66,5311
dec,1,6.45,659,6.76,5202
dec,2,6.45,659,6.76,5275
dec,3,6.45,659,6.76,5382
dec,4,6.45,659,6.76,5366
dec,5,6.45,659,6.76,5365
dec,6,6.45,659,6.76,5394
dec,7,6.45,659,6.76,5356
dec,8,6.45,659,6.76,5258
dec,9,6.45,659,6.76,5268
dec,10,6.45,659,6.76,5256
dec,11,6.45,659,6.76,5253
dec,12,6.45,659,6.76,5268
dec,13,6.45,659,6.76,5168
dec,14,6.45,659,6.76,5283
dec,15,6.45,659,6.76,5253
dec,16,6.45,659,6.76,5243
dec,17,6.45,659,6.76,5203
dec,18,6.45,659,6.76,5322
dec,19,6.45,659,6.76,5384
dec,20,6.45,659,6.76,5350
