month ,day ,area_sown,yield,inflation,price
jan,1,4.87,593,5.87,4010
jan,2,4.87,593,5.87,4001
jan,3,4.87,593,5.87,3975
jan,4,4.87,593,5.87,3980
jan,5,4.87,593,5.87,3969
jan,6,4.87,593,5.87,4348
jan,7,4.87,593,5.87,3996
jan,8,4.87,593,5.87,4015
jan,9,4.87,593,5.87,3937
jan,10,4.87,593,5.87,4071
jan,11,4.87,593,5.87,4027
jan,12,4.87,593,5.87,4029
jan,13,4.87,593,5.87,4112
jan,14,4.87,593,5.87,3965
jan,15,4.87,593,5.87,3974
jan,16,4.87,593,5.87,3931
jan,17,4.87,593,5.87,3745
jan,18,4.87,593,5.87,3994
jan,19,4.87,593,5.87,3770
jan,20,4.87,593,5.87,3826
jan,1,4.48,569,4.94,4675
jan,2,4.48,569,4.94,4790
jan,3,4.48,569,4.94,4750
jan,4,4.48,569,4.94,4731
jan,5,4.48,569,4.94,4350
jan,6,4.48,569,4.94,4433
jan,7,4.48,569,4.94,4231
jan,8,4.48,569,4.94,4226
jan,9,4.48,569,4.94,4460
jan,10,4.48,569,4.94,4345
jan,11,4.48,569,4.94,4476
jan,12,4.48,569,4.94,4405
jan,13,4.48,569,4.94,4409
jan,14,4.48,569,4.94,4444
jan,15,4.48,569,4.94,4656
jan,16,4.48,569,4.94,4385
jan,17,4.48,569,4.94,4640
jan,18,4.48,569,4.94,4475
jan,19,4.48,569,4.94,4281
jan,20,4.48,569,4.94,4100
jan,1,4.71,596,2.94,5412
jan,2,4.71,596,2.94,5480
jan,3,4.71,596,2.94,5541
jan,4,4.71,596,2.94,5525
jan,5,4.71,596,2.94,5501
jan,6,4.71,596,2.94,5527
jan,7,4.71,596,2.94,5573
jan,8,4.71,596,2.94,5520
jan,9,4.71,596,2.94,5555
jan,10,4.71,596,2.94,5468
jan,11,4.71,596,2.94,5585
jan,12,4.71,596,2.94,5583
jan,13,4.71,596,2.94,5540
jan,14,4.71,596,2.94,5570
jan,15,4.71,596,2.94,5616
jan,16,4.71,596,2.94,5707
jan,17,4.71,596,2.94,5636
jan,18,4.71,596,2.94,5677
jan,19,4.71,596,2.94,5805
jan,20,4.71,596,2.94,5950
jan,1,5.84,677,4.86,5090
jan,2,5.84,677,4.86,5155
jan,3,5.84,677,4.86,5043
jan,4,5.84,677,4.86,5132
jan,5,5.84,677,4.86,5121
jan,6,5.84,677,4.86,5215
jan,7,5.84,677,4.86,5256
jan,8,5.84,677,4.86,5225
jan,9,5.84,677,4.86,5255
jan,10,5.84,677,4.86,5204
jan,11,5.84,677,4.86,5415
jan,12,5.84,677,4.86,5271
jan,13,5.84,677,4.86,5341
jan,14,5.84,677,4.86,5268
jan,15,5.84,677,4.86,5260
jan,16,5.84,677,4.86,5317
jan,17,5.84,677,4.86,5331
jan,18,5.84,677,4.86,5311
jan,19,5.84,677,4.86,5286
jan,20,5.84,677,4.86,5226
jan,1,6.29,703,7.66,5389
jan,2,6.29,703,7.66,5476
jan,3,6.29,703,7.66,5386
jan,4,6.29,703,7.66,5327
jan,5,6.29,703,7.66,5442
jan,6,6.29,703,7.66,5364
jan,7,6.29,703,7.66,5285
jan,8,6.29,703,7.66,5340
jan,9,6.29,703,7.66,5396
jan,10,6.29,703,7.66,5336
jan,11,6.29,703,7.66,5323
jan,12,6.29,703,7.66,5321
jan,13,6.29,703,7.66,5315
jan,14,6.29,703,7.66,5356
jan,15,6.29,703,7.66,5418
jan,16,6.29,703,7.66,5393
jan,17,6.29,703,7.66,5429
jan,18,6.29,703,7.66,5395
jan,19,6.29,703,7.66,5431
jan,20,6.29,703,7.66,5361
jan,1,6.45,659,6.76,5080
jan,2,6.45,659,6.76,4851
jan,3,6.45,659,6.76,4991
jan,4,6.45,659,6.76,4981
jan,5,6.45,659,6.76,4976
jan,6,6.45,659,6.76,5103
jan,7,6.45,659,6.76,5140
jan,8,6.45,659,6.76,5288
jan,9,6.45,659,6.76,5252
jan,10,6.45,659,6.76,5186
jan,11,6.45,659,6.76,5140
jan,12,6.45,659,6.76,5122
jan,13,6.45,659,6.76,5240
jan,14,6.45,659,6.76,5281
jan,15,6.45,659,6.76,5200
jan,16,6.45,659,6.76,5201
jan,17,6.45,659,6.76,5240
jan,18,6.45,659,6.76,5206
jan,19,6.45,659,6.76,5170
jan,20,6.45,659,6.76,5140
