month,day,area_sown,yield,inflation,price
feb,1,4.87,593,5.87,3830
feb,2,4.87,593,5.87,3875
feb,3,4.87,593,5.87,3915
feb,4,4.87,593,5.87,3924
feb,5,4.87,593,5.87,3850
feb,6,4.87,593,5.87,3848
feb,7,4.87,593,5.87,3860
feb,8,4.87,593,5.87,3885
feb,9,4.87,593,5.87,3826
feb,10,4.87,593,5.87,3711
feb,11,4.87,593,5.87,3581
feb,12,4.87,593,5.87,3711
feb,13,4.87,593,5.87,3675
feb,14,4.87,593,5.87,3625
feb,15,4.87,593,5.87,3350
feb,16,4.87,593,5.87,3606
feb,17,4.87,593,5.87,3600
feb,18,4.87,593,5.87,3675
feb,19,4.87,593,5.87,3550
feb,20,4.87,593,5.87,3550
feb,1,4.48,569,4.94,3951
feb,2,4.48,569,4.94,3830
feb,3,4.48,569,4.94,4549
feb,4,4.48,569,4.94,4476
feb,5,4.48,569,4.94,4500
feb,6,4.48,569,4.94,4543
feb,7,4.48,569,4.94,3990
feb,8,4.48,569,4.94,3990
feb,9,4.48,569,4.94,4280
feb,10,4.48,569,4.94,4301
feb,11,4.48,569,4.94,4176
feb,12,4.48,569,4.94,4570
feb,13,4.48,569,4.94,4450
feb,14,4.48,569,4.94,4381
feb,15,4.48,569,4.94,4141
feb,16,4.48,569,4.94,4651
feb,17,4.48,569,4.94,4441
feb,18,4.48,569,4.94,4381
feb,19,4.48,569,4.94,4141
feb,20,4.48,569,4.94,4651
feb,1,4.71,596,2.94,5900
feb,2,4.71,596,2.94,5850
feb,3,4.71,596,2.94,5840
feb,4,4.71,596,2.94,5865
feb,5,4.71,596,2.94,5885
feb,6,4.71,596,2.94,5850
feb,7,4.71,596,2.94,5730
feb,8,4.71,596,2.94,5715
feb,9,4.71,596,2.94,5815
feb,10,4.71,596,2.94,5795
feb,11,4.71,596,2.94,5710
feb,12,4.71,596,2.94,5718
feb,13,4.71,596,2.94,5704
feb,14,4.71,596,2.94,5490
feb,15,4.71,596,2.94,5406
feb,16,4.71,596,2.94,5575
feb,17,4.71,596,2.94,5780
feb,18,4.71,596,2.94,5749
feb,19,4.71,596,2.94,5862
feb,20,4.71,596,2.94,5775
feb,1,5.84,677,4.86,4903
feb,2,5.84,677,4.86,4987
feb,3,5.84,677,4.86,5131
feb,4,5.84,677,4.86,5179
feb,5,5.84,677,4.86,5104
feb,6,5.84,677,4.86,5117
feb,7,5.84,677,4.86,5110
feb,8,5.84,677,4.86,5121
feb,9,5.84,677,4.86,4921
feb,10,5.84,677,4.86,4933
feb,11,5.84,677,4.86,4907
feb,12,5.84,677,4.86,4900
feb,13,5.84,677,4.86,4906
feb,14,5.84,677,4.86,4851
feb,15,5.84,677,4.86,4915
feb,16,5.84,677,4.86,4860
feb,17,5.84,677,4.86,4918
feb,18,5.84,677,4.86,4993
feb,19,5.84,677,4.86,4972
feb,20,5.84,677,4.86,4865
feb,1,6.29,703,7.66,5506
feb,2,6.29,703,7.66,5521
feb,3,6.29,703,7.66,5451
feb,4,6.29,703,7.66,5470
feb,5,6.29,703,7.66,5523
feb,6,6.29,703,7.66,5482
feb,7,6.29,703,7.66,5516
feb,8,6.29,703,7.66,5518
feb,9,6.29,703,7.66,5515
feb,10,6.29,703,7.66,5420
feb,11,6.29,703,7.66,5435
feb,12,6.29,703,7.66,5456
feb,13,6.29,703,7.66,5561
feb,14,6.29,703,7.66,5561
feb,15,6.29,703,7.66,5530
feb,16,6.29,703,7.66,5550
feb,17,6.29,703,7.66,5535
feb,18,6.29,703,7.66,5513
feb,19,6.29,703,7.66,5560
feb,20,6.29,703,7.66,5550
feb,1,6.45,659,6.76,5071
feb,2,6.45,659,6.76,5040
feb,3,6.45,659,6.76,5011
feb,4,6.45,659,6.76,5160
feb,5,6.45,659,6.76,5140
feb,6,6.45,659,6.76,5050
feb,7,6.45,659,6.76,4816
feb,8,6.45,659,6.76,5040
feb,9,6.45,659,6.76,5040
feb,10,6.45,659,6.76,5050
feb,11,6.45,659,6.76,5040
feb,12,6.45,659,6.76,4931
feb,13,6.45,659,6.76,4991
feb,14,6.45,659,6.76,4991
feb,15,6.45,659,6.76,5000
feb,16,6.45,659,6.76,4970
feb,17,6.45,659,6.76,4920
feb,18,6.45,659,6.76,4650
feb,19,6.45,659,6.76,4900
feb,20,6.45,659,6.76,4800
