month,date,area_sown,yield,inflation,price
march,1,5.74,563,5.87,3850
march,2,5.74,563,5.87,3811
march,3,5.74,563,5.87,3800
march,4,5.74,563,5.87,3700
march,5,5.74,563,5.87,3775
march,6,5.74,563,5.87,3775
march,7,5.74,563,5.87,3750
march,8,5.74,563,5.87,3750
march,9,5.74,563,5.87,3737
march,10,5.74,563,5.87,3760
march,11,5.74,563,5.87,3750
march,12,5.74,563,5.87,3705
march,13,5.74,563,5.87,3630
march,14,5.74,563,5.87,3800
march,15,5.74,563,5.87,3750
march,16,5.74,563,5.87,3795
march,17,5.74,563,5.87,3770
march,18,5.74,563,5.87,3850
march,19,5.74,563,5.87,3775
march,20,5.74,563,5.87,3925
march,1,5.63,544,4.94,4400
march,2,5.63,544,4.94,4363
march,3,5.63,544,4.94,4425
march,4,5.63,544,4.94,4275
march,5,5.63,544,4.94,4312
march,6,5.63,544,4.94,4375
march,7,5.63,544,4.94,4250
march,8,5.63,544,4.94,4300
march,9,5.63,544,4.94,4370
march,10,5.63,544,4.94,4250
march,11,5.63,544,4.94,4325
march,12,5.63,544,4.94,4325
march,13,5.63,544,4.94,4312
march,14,5.63,544,4.94,4272
march,15,5.63,544,4.94,4272
march,16,5.63,544,4.94,4387
march,17,5.63,544,4.94,4425
march,18,5.63,544,4.94,4500
march,19,5.63,544,4.94,4550
march,20,5.63,544,4.94,4525
march,1,5.99,582,2.94,5310
march,2,5.99,582,2.94,5475
march,3,5.99,582,2.94,5450
march,4,5.99,582,2.94,5500
march,5,5.99,582,2.94,5335
march,6,5.99,582,2.94,5385
march,7,5.99,582,2.94,5400
march,8,5.99,582,2.94,5400
march,9,5.99,582,2.94,5400
march,10,5.99,582,2.94,5500
march,11,5.99,582,2.94,5350
march,12,5.99,582,2.94,5687
march,13,5.99,582,2.94,5460
march,14,5.99,582,2.94,5560
march,15,5.99,582,2.94,5575
march,16,5.99,582,2.94,5375
march,17,5.99,582,2.94,5300
march,18,5.99,582,2.94,5410
march,19,5.99,582,2.94,5350
march,20,5.99,582,2.94,5435
march,1,6.03,624,4.86,4840
march,2,6.03,624,4.86,4850
march,3,6.03,624,4.86,4711
march,4,6.03,624,4.86,4800
march,5,6.03,624,4.86,4850
march,6,6.03,624,4.86,4820
march,7,6.03,624,4.86,4850
march,8,6.03,624,4.86,4711
march,9,6.03,624,4.86,4700
march,10,6.03,624,4.86,4750
march,11,6.03,624,4.86,4611
march,12,6.03,624,4.86,4750
march,13,6.03,624,4.86,4725
march,14,6.03,624,4.86,4750
march,15,6.03,624,4.86,4725
march,16,6.03,624,4.86,4725
march,17,6.03,624,4.86,4700
march,18,6.03,624,4.86,4550
march,19,6.03,624,4.86,4581
march,20,6.03,624,4.86,4650
march,1,6.14,664,7.66,5325
march,2,6.14,664,7.66,5150
march,3,6.14,664,7.66,5150
march,4,6.14,664,7.66,5150
march,5,6.14,664,7.66,5300
march,6,6.14,664,7.66,5415
march,7,6.14,664,7.66,5375
march,8,6.14,664,7.66,5230
march,9,6.14,664,7.66,5425
march,10,6.14,664,7.66,5350
march,11,6.14,664,7.66,5450
march,12,6.14,664,7.66,5350
march,13,6.14,664,7.66,5460
march,14,6.14,664,7.66,5650
march,15,6.14,664,7.66,5635
march,16,6.14,664,7.66,5700
march,17,6.14,664,7.66,5800
march,18,6.14,664,7.66,5840
march,19,6.14,664,7.66,5725
march,20,6.14,664,7.66,5825
march,1,6.1,557,6.76,4750
march,2,6.1,557,6.76,4851
march,3,6.1,557,6.76,4710
march,4,6.1,557,6.76,5350
march,5,6.1,557,6.76,4800
march,6,6.1,557,6.76,4790
march,7,6.1,557,6.76,4625
march,8,6.1,557,6.76,4800
march,9,6.1,557,6.76,4750
march,10,6.1,557,6.76,4780
march,11,6.1,557,6.76,4750
march,12,6.1,557,6.76,4851
march,13,6.1,557,6.76,4710
march,14,6.1,557,6.76,5350
march,15,6.1,557,6.76,4800
march,16,6.1,557,6.76,4790
march,17,6.1,557,6.76,4625
march,18,6.1,557,6.76,4800
march,19,6.1,557,6.76,4750
march,20,6.1,557,6.76,4780
