month,date,price
feb,1,3819
feb,2,3872
feb,3,3884
feb,4,3915
feb,5,3879
feb,6,3859
feb,7,3849
feb,8,3822
feb,9,3805
feb,10,3819
feb,11,3832
feb,12,3860
feb,13,3884
feb,14,3895
feb,15,3932
feb,16,3945
feb,17,3912
feb,18,3881
feb,19,3857
feb,20,3854
feb,1,4340
feb,2,4259
feb,3,4245
feb,4,4439
feb,5,4296
feb,6,4278
feb,7,4215
feb,8,4154
feb,9,4336
feb,10,4324
feb,11,4402
feb,12,4356
feb,13,4345
feb,14,4417
feb,15,4448
feb,16,4427
feb,17,4463
feb,18,4420
feb,19,4577
feb,20,4383
feb,1,5836
feb,2,5858
feb,3,5906
feb,4,5910
feb,5,5849
feb,6,5824
feb,7,5722
feb,8,5725
feb,9,5750
feb,10,5823
feb,11,5820
feb,12,5868
feb,13,5871
feb,14,5815
feb,15,5729
feb,16,5713
feb,17,5763
feb,18,5798
feb,19,5849
feb,20,5834
feb,1,4812
feb,2,4798
feb,3,4803
feb,4,4883
feb,5,4778
feb,6,4684
feb,7,4574
feb,8,4323
feb,9,4548
feb,10,4563
feb,11,4551
feb,12,4574
feb,13,4482
feb,14,4508
feb,15,4405
feb,16,4375
feb,17,4390
feb,18,4413
feb,19,4388
feb,20,4285
feb,1,5382
feb,2,5292
feb,3,5247
feb,4,5329
feb,5,5303
feb,6,5204
feb,7,5209
feb,8,5252
feb,9,5296
feb,10,5262
feb,11,5089
feb,12,5256
feb,13,5310
feb,14,5220
feb,15,5321
feb,16,5223
feb,17,5094
feb,18,5297
feb,19,5241
feb,20,5091
