month,date,price
jun,1,4436
jun,2,4301
jun,3,4510
jun,4,4560
jun,5,4524
jun,6,4535
jun,7,4470
jun,8,4461
jun,9,4495
jun,10,4490
jun,11,4418
jun,12,4446
jun,13,4499
jun,14,4432
jun,15,4500
jun,16,4411
jun,17,4428
jun,18,4340
jun,19,4391
jun,20,4378
jun,1,5427
jun,2,5561
jun,3,5647
jun,4,5340
jun,5,5684
jun,6,5679
jun,7,5726
jun,8,5763
jun,9,5730
jun,10,5805
jun,11,5841
jun,12,5914
jun,13,5710
jun,14,5824
jun,15,6041
jun,16,6079
jun,17,6017
jun,18,6037
jun,19,6058
jun,20,5930
jun,1,5347
jun,2,5386
jun,3,5208
jun,4,5443
jun,5,5528
jun,6,5477
jun,7,5503
jun,8,5652
jun,9,5600
jun,10,5608
jun,11,5478
jun,12,5534
jun,13,5348
jun,14,5260
jun,15,5351
jun,16,5272
jun,17,5239
jun,18,5142
jun,19,5155
jun,20,5086
jun,1,4865
jun,2,5079
jun,3,5163
jun,4,5164
jun,5,5141
jun,6,5138
jun,7,5244
jun,8,5315
jun,9,5402
jun,10,5348
jun,11,5483
jun,12,5531
jun,13,5474
jun,14,5504
jun,15,5449
jun,16,5625
jun,17,5494
jun,18,5529
jun,19,5620
jun,20,5751
jun,1,6296
jun,2,6392
jun,3,6456
jun,4,6534
jun,5,6464
jun,6,6462
jun,7,6341
jun,8,6369
jun,9,6348
jun,10,6338
jun,11,6414
jun,12,6259
jun,13,5861
jun,14,6455
jun,15,6407
jun,16,6422
jun,17,6411
jun,18,6367
jun,19,6354
jun,20,6304
