month,day,area_sown,yield,inflation,price
march,1,43.51,326,4.86,5400
march,2,43.51,326,4.86,5450
march,3,43.51,326,4.86,5400
march,4,43.51,326,4.86,5400
march,5,43.51,326,4.86,5400
march,6,43.51,326,4.86,5400
march,7,43.51,326,4.86,5340
march,8,43.51,326,4.86,5400
march,9,43.51,326,4.86,5400
march,10,43.51,326,4.86,5460
march,11,43.51,326,4.86,5420
march,12,43.51,326,4.86,5400
march,13,43.51,326,4.86,5400
march,14,43.51,326,4.86,5400
march,15,43.51,326,4.86,5400
march,16,43.51,326,4.86,5400
march,17,43.51,326,4.86,5400
march,18,43.51,326,4.86,5460
march,19,43.51,326,4.86,5420
march,20,43.51,326,4.86,5400
march,1,42.64,302,7.66,4000
march,2,42.64,302,7.66,4000
march,3,42.64,302,7.66,4000
march,4,42.64,302,7.66,4000
march,5,42.64,302,7.66,4000
march,6,42.64,302,7.66,4000
march,7,42.64,302,7.66,4000
march,8,42.64,302,7.66,3400
march,9,42.64,302,7.66,4000
march,10,42.64,302,7.66,4000
march,11,42.64,302,7.66,4000
march,12,42.64,302,7.66,4000
march,13,42.64,302,7.66,4000
march,14,42.64,302,7.66,4000
march,15,42.64,302,7.66,4000
march,16,42.64,302,7.66,4000
march,17,42.64,302,7.66,4000
march,18,42.64,302,7.66,4000
march,19,42.64,302,7.66,3400
march,20,42.64,302,7.66,4000
march,1,43.69,319,6.76,5100
march,2,43.69,319,6.76,5100
march,3,43.69,319,6.76,5300
march,4,43.69,319,6.76,5100
march,5,43.69,319,6.76,5250
march,6,43.69,319,6.76,5100
march,7,43.69,319,6.76,5100
march,8,43.69,319,6.76,5200
march,9,43.69,319,6.76,5200
march,10,43.69,319,6.76,5250
march,11,43.69,319,6.76,5200
march,12,43.69,319,6.76,5400
march,13,43.69,319,6.76,5400
march,14,43.69,319,6.76,5400
march,15,43.69,319,6.76,5400
march,16,43.69,319,6.76,5400
march,17,43.69,319,6.76,5400
march,18,43.69,319,6.76,5500
march,19,43.69,319,6.76,5500
march,20,43.69,319,6.76,5500
