month,date,price
jan,1,4205
jan,2,4220
jan,3,4195
jan,4,4195
jan,5,4200
jan,6,4220
jan,7,4190
jan,8,4130
jan,9,4080
jan,10,4115
jan,11,4040
jan,12,4045
jan,13,4050
jan,14,3965
jan,15,3945
jan,16,3890
jan,17,3925
jan,18,3915
jan,19,3925
jan,20,3880
jan,1,4830
jan,2,4870
jan,3,4750
jan,4,4845
jan,5,4880
jan,6,4825
jan,7,4765
jan,8,4755
jan,9,4725
jan,10,4675
jan,11,4750
jan,12,4820
jan,13,4730
jan,14,4825
jan,15,4860
jan,16,4900
jan,17,4875
jan,18,4780
jan,19,4775
jan,20,4765
jan,1,5355
jan,2,5380
jan,3,5455
jan,4,5490
jan,5,5575
jan,6,5540
jan,7,5540
jan,8,5700
jan,9,5700
jan,10,5800
jan,11,5800
jan,12,5690
jan,13,5695
jan,14,5745
jan,15,5750
jan,16,5850
jan,17,5900
jan,18,5750
jan,19,5715
jan,20,5720
jan,1,5200
jan,2,5205
jan,3,5205
jan,4,5230
jan,5,5170
jan,6,5125
jan,7,4985
jan,8,5100
jan,9,5100
jan,10,5175
jan,11,5110
jan,12,5070
jan,13,4975
jan,14,5050
jan,15,4985
jan,16,4945
jan,17,4940
jan,18,4910
jan,19,4835
jan,20,4750
jan,1,5440
jan,2,5400
jan,3,5435
jan,4,5400
jan,5,5400
jan,6,5400
jan,7,5415
jan,8,5445
jan,9,5405
jan,10,5450
jan,11,5390
jan,12,5500
jan,13,5440
jan,14,5400
jan,15,5450
jan,16,5465
jan,17,5450
jan,18,5445
jan,19,5450
jan,20,5480
