month,date,price
jan,1,4290
jan,2,4276
jan,3,4310
jan,4,4290
jan,5,4295
jan,6,4250
jan,7,4250
jan,8,4230
jan,9,4150
jan,10,4190
jan,11,4190
jan,12,4125
jan,13,4020
jan,14,4010
jan,15,4010
jan,16,3990
jan,17,4020
jan,18,4000
jan,19,3990
jan,20,4050
jan,1,4720
jan,2,4810
jan,3,4290
jan,4,4680
jan,5,4790
jan,6,4850
jan,7,4470
jan,8,4690
jan,9,4570
jan,10,4620
jan,11,4580
jan,12,4610
jan,13,4580
jan,14,4820
jan,15,4850
jan,16,4750
jan,17,4690
jan,18,4650
jan,19,4710
jan,20,4660
jan,1,5075.5
jan,2,5050
jan,3,5075.5
jan,4,5075.5
jan,5,5167.5
jan,6,5575
jan,7,5168
jan,8,5252.5
jan,9,5050.5
jan,10,5435.5
jan,11,4875.5
jan,12,5256.3
jan,13,5127
jan,14,5419.5
jan,15,4994.5
jan,16,5025
jan,17,5908
jan,18,5525.5
jan,19,5617
jan,20,5617
jan,1,5350
jan,2,5310
jan,3,5430
jan,4,5490
jan,5,5470
jan,6,5390
jan,7,5450
jan,8,5290
jan,9,5420
jan,10,5410
jan,11,5370
jan,12,5470
jan,13,5420
jan,14,5350
jan,15,5350
jan,16,5520
jan,17,5490
jan,18,5520
jan,19,5310
jan,20,5295
jan,1,5501
jan,2,5520
jan,3,5510
jan,4,5560
jan,5,5540
jan,6,5490
jan,7,5450
jan,8,5560
jan,9,5400
jan,10,5350
jan,11,5470
jan,12,5470
jan,13,5550
jan,14,5470
jan,15,5540
jan,16,5470
jan,17,5490
jan,18,5470
jan,19,5550
jan,20,5521
